rf_id,or_name,exec_dt,ack_dt
264300250,"TIBCO DATASYNAPSE, INC.",2011-05-31,
264320344,"YAGER, FLOYD M.",2008-10-08,
264320344,"WILSON, THOMAS J.",2008-09-10,
264350292,"POWERS, KELLY B.",2011-06-13,
264450925,"POWERS, KELLY B.",2011-06-13,
264470198,"MARVASTI, MAZDA A.",2011-06-13,
264570267,"GHARIB, JAMES",2004-08-09,
264570267,"FARQUHAR, ALLEN",2004-08-09,
264570267,"KAULA, NORBERT F.",2004-08-06,
264570267,"BLEWETT, JEFFREY J.",2004-04-07,
264570267,"FINLEY, ERIC",2004-08-05,
264570267,"ELBANNA, JAMIL",2004-08-09,
264570267,"MARTINELLI, SCOT",2004-08-09,
264590365,"JUHASZ, ADAM",2011-06-13,
264590365,"VARDIN, KOSTADIN",2011-06-13,
264830802,"FIVE STAR INDUSTRIES, INC.",2011-06-22,
264840127,"HEMEL, TIM",2011-05-24,
264870492,"GROSS, YOSSI",2011-06-21,
265040270,"PHOSEON TECHNOLOGY, INC.",2011-06-08,
265080174,"AKLIL, DJAMEL",2011-06-20,
265080174,"FILLON, THOMAS",2011-05-09,
265170642,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM,2001-01-11,
265170782,"GAL, YORAM",1998-07-02,
265200605,"GRAY, DANIEL M.",2011-02-23,
265200605,"HENSEN, SAMUEL T.",2011-06-20,
265200605,"ABLES, BRYAN",2011-03-02,
265350359,"LAMFERS, ROBERT A.",2004-02-04,
265350488,"ROBINSON, PAUL WILLIAM",2010-10-30,
265380703,SENSITIVE OBJECT,2011-04-18,
265520694,ADAMS USA INC.,2011-06-10,
265820275,"MICHAEL, JAMES A.",2011-07-13,
265890412,DATACENTERTECHNOLOGIES N.V.,2011-07-05,
265960344,"WUXI APPTEC CO., LTD.",2011-06-09,
265960344,"COBURN, CRAIG A.",2011-06-07,
265960344,"MCCAULEY, JOHN A.",2011-06-07,
265960344,"LUDMERER, STEVEN W.",2011-06-13,
265960344,"LIU, KUN",2011-07-14,
265960344,"VACCA, JOSEPH P.",2011-07-14,
265970407,"IOURCHA, KONSTANTINE I.",1998-02-05,
265970407,"NAYAK, KRISHNA S.",1998-02-03,
265970407,"HONG, ZHOU",1998-02-11,
265980177,SONICBLUE INCORPORATED,2007-01-15,
266010389,"ELSEMORE, DAVID ALLEN",2009-06-02,
266010389,"FLYNN, LAURIE A.",2009-06-02,
266010396,"CRAWFORD, MICHAEL",2009-06-22,
266060008,"HAUFE, SCOTT M.W.",2011-07-08,
266060981,"SANDEL MEDICAL INDUSTRIES, LLC",2011-07-01,
266180804,"SHADDUCK, JOHN H.",2011-07-16,
266260734,"HEMARREST, INC.",2011-04-30,
266280283,"SANDEL MEDICAL INDUSTRIES, LLC",2011-07-01,
266410150,"KROEGER, BRIAN W.",2011-07-21,
266410150,"PEYLA, PAUL J.",2011-07-21,
266470089,"MEDVISION, INC.",2011-06-21,
266490246,"FINLAY, DAVID A., SR.",2011-07-22,
266510819,"CAI, ZHIJUN",2011-03-29,
266510819,"WOMACK, JAMES EARL",2011-03-29,
266510858,"YU, YI",2011-03-30,
266510915,RESEARCH IN MOTION CORPORATION,2011-04-13,
266520230,"PARKINSON, MICHAEL LAWRENCE",2011-07-20,
266520230,"COX, ANTHONY JAMES",2011-07-13,
266520230,"GE, HAIFANG H.",2011-07-13,
266560723,"CAI, ZHIJUN",2011-03-29,
266560723,"WOMACK, JAMES EARL",2011-03-29,
266560771,"YU, YI",2011-03-30,
266560833,RESEARCH IN MOTION CORPORATION,2011-04-13,
266580600,"POWER MEDICAL INTERVENTIONS, INC.",2009-09-23,
266580673,"POWER MEDICAL INTERVENTIONS, LLC",2010-09-24,
266660255,"HUNT TECHNOLOGIES, LLC",2009-05-15,
266670079,"KAO, DAN",2009-10-22,
266670125,"EARL, NICHOLAS ANDREW",2009-10-27,
266680991,"JASC SOFTWARE, INC.",2004-10-25,
266690833,COREL HOLDINGS CORPORATION,2004-10-25,
266700517,"HERNANDEZ, DANIEL",2011-07-25,
266700517,"KOOB, THOMAS J.",2011-07-25,
266780810,"CHANG, DAVID",2008-04-15,
266780821,"VNUS MEDICAL TECHNOLOGIES, INC.",2005-11-02,
266780856,"CHANG, DAVID",2008-04-15,
266900233,"GILES, RICK",2011-07-01,
266900233,"NGUYEN, PHUONG",2011-07-20,
266900327,"SMITH, PAUL",2011-07-01,
266900327,"GILES, RICK",2011-07-01,
266900327,"SUN, TONY",2011-07-15,
266930356,"POWER MEDICAL INTERVENTIONS, LLC",2010-09-24,
266930964,"KARAVITIS, MICHAEL",2011-05-10,
266970514,"PERKINS, MATTHEW R.",2011-08-02,
266970517,"PERKINS, MATTHEW R.",2011-08-02,
267140445,RESEARCH IN MOTION CORPORATION,2011-07-27,
267530774,"AUSTERMANN, JOHN F., III",2011-08-12,
267530774,"CUMMINGS, MARSHALL B.",2011-08-15,
267530935,RESEARCH IN MOTION CORPORATION,2011-08-10,
267550859,"CHRISTENSEN, MITCH",2011-07-01,
267550859,"GAO, WEI",2011-08-05,
267610392,MALLINCKRODT INC.,2011-06-23,
267620548,"DEMOGRAFX, INC.",2003-04-17,
267620935,"DEMOGRAFX, INC.",2003-04-17,
267700292,"DOLBY LABORATORIES, INC.",2003-09-05,
267700305,"DOLBY LABORATORIES, INC.",2003-09-05,
267720691,"FRIESACHER, FRANK",2011-08-08,
267760107,"VAN DER VEEN, PETER",2007-02-05,
267830504,"INTUITIVE SURGICAL, INC.",2010-02-19,
267880428,"BIERMAN, STEVEN F.",2001-01-03,
267880428,"PLUTH, RICHARD A.",2001-01-08,
267880428,"MITCHELL, WAYNE T.",2001-01-08,
267970867,WARNER-LAMBERT COMPANY LLC,2011-08-01,
267980043,PFIZER INC.,2011-08-01,
267990850,"MAO, FEI",2001-12-03,
267990850,"HELLER, ADAM",2001-12-13,
268000355,AMERISOURCEBERGEN CORPORATION,2011-08-22,
268070148,"POWER MEDICAL INTERVENTIONS, LLC",2010-09-24,
268100637,"PRIMAEVA MEDICAL, INC.",2009-10-14,
268120977,"ASH ACCESS TECHNOLOGY, INC.",2009-10-20,
268160745,"TAYLOR, THOMAS M",2011-08-26,
268270065,"KROEGER, BRIAN W.",2011-08-17,
268270065,"PEYLA, PAUL J.",2011-08-24,
268380476,"CHEN, SHUQI",2001-06-22,
268380483,"IQUUM, INC.",2004-04-13,
268430700,QNX SOFTWARE SYSTEMS GMBH & CO. KG,2011-06-13,
268430759,7801769 CANADA INC.,2011-06-13,
268480357,"ENVIRONMENTAL ENHANCEMENT AND TECHNOLOGIES USA, INC.",2011-08-29,
268490725,"AGRAWAL, NEERAJ",2007-11-20,
268490725,"KOTOWSKI, ANDREAS F",2008-02-19,
268490802,"KOTOWSKI, ANDREAS F",2007-12-21,
268490802,"PFANDER, ANDREAS",2007-12-21,
268490802,"AGRAWAL, NEERAJ",2007-11-20,
268510641,"BANIK, ROBERT",2011-09-01,
268560938,GRETAG-MACBETH AG,2009-09-03,
268590342,"BESMAN, MARC",2000-07-11,
268590342,"BJORNSON, ERIK",2000-07-11,
268590342,"JAMEEL, FEROZ",2000-07-11,
268590342,"KASHI, RAMESH",2000-07-11,
268590342,"CARPENTER, JOHN",2000-08-10,
268610100,"NARASIMHAN, SARANGAN",2011-09-06,
268630525,"KOTLARSKY, ANATOLY",2008-01-29,
268630525,"ZHU, XIAOXUN",2008-01-28,
268630525,"VEKSLAND, MICHAEL",2008-01-29,
268630525,"GIORDANO, PATRICK",2008-01-29,
268630525,"YAN, WEIZHEN",2008-01-29,
268630525,"REN, JIE",2008-01-29,
268630525,"SMITH, TAYLOR",2008-02-04,
268630525,"MIRAGLIA, MICHAEL",2008-01-29,
268630525,"KNOWLES, C. HARRY",2008-01-11,
268630525,"MANDAL, SUDHIN",2008-01-29,
268630525,"DE FONEY, SHAWN",2008-01-29,
268630525,"ALLEN, CHRISTOPHER",2008-02-01,
268630525,"WILZ, DAVID M., SR.",2008-02-01,
268660720,"DIEBOLT INTERNATIONAL, INC.",2011-09-06,
268670252,"DEXTER CHASSIS GROUP, INC.",2011-08-22,
268700895,"EA TECHNOLOGIES, LLC",2011-08-22,
268740901,"DODGE, DAN",2007-07-17,
268740901,"VAN DER VEEN, PETER",2007-07-18,
268740949,"DODGE, DAN",2009-08-19,
268830544,QNX SOFTWARE SYSTEMS GMBH & CO. KG,2011-06-13,
268830553,7801769 CANADA INC.,2011-06-13,
268860993,"FRYDLEWSKI, GASTON",2011-09-12,
268910752,"GAYMAR INDUSTRIES, INC.",2011-08-19,
268950570,SONICBLUE INCORPORATED,2011-09-06,
268980355,"STEWART, BRIAN E.",2011-09-13,
268980355,"STEWART, WILLIAM W.",2011-09-13,
269020129,VEOLIA WATER SOLUTIONS & TECHNOLOGIES SUPPORT,2011-09-02,
269020462,THE GILLETTE COMPANY,2011-09-14,
269020994,"REITER, MANFRED",1999-08-31,
269020994,"MUNDT, WOLFGANG",1999-08-31,
269020994,"DORNER, FRIEDRICH",1999-08-31,
269040274,"SANDBOX, LLC",2011-09-10,
269130558,"MULLER, LESLIE",2011-07-20,
269130558,"WASSER, MICHAEL MORRIS",2011-08-09,
269130642,"MULLER, LESLIE",2011-07-20,
269130642,"WASSER, MICHAEL MORRIS",2011-08-09,
269190437,"MERION INVESTMENT PARTNERS, L.P.",2010-02-05,
269350304,"WEI, XUSHENG",2011-09-14,
269350619,"VNUS MEDICAL TECHNOLOGIES, INC.",2005-11-02,
269350730,"SCHMIDT, PETER",2011-09-05,
269350730,"EBERS, MANFRED",2011-09-08,
269410447,MUELLER CO. LTD.,2011-09-21,
269590180,"CAI, HUAMIN",2007-03-12,
269590180,"COWLES, CHRIS",2007-03-13,
269590215,"STEARNS, STANLEY D.",2007-03-12,
269610756,GEORGIA-PACIFIC CHEMICALS LLC,2011-04-01,
269640119,"INTUITIVE SURGICAL, INC.",2010-02-19,
269640282,NOK CORPORATION,2002-09-04,
269640924,"GOTOH, MASAO",1998-01-20,
269640924,"MURE, HIROKI",1998-01-20,
269640924,"SHIRAKAWA, HIROSHI",1998-01-20,
269750827,MARATHON TECHNOLOGIES CORPORATION,2011-09-23,
269780361,"DFD TECHNOLOGY, LLC",2011-09-12,
269850836,"BANIK, ROBERT",2011-09-01,
269960022,RESEARCH IN MOTION CORPORATION,2011-09-27,
269970850,"FOSTER-MILLER, INC.",2011-09-23,
270020907,"ZIBA DESIGN, INC.",2011-09-26,
270030528,"TIBA MEDICAL, INC.",2011-03-18,
270030532,"TIBA MEDICAL, INC.",2011-03-18,
270030847,"POWER MEDICAL INTERVENTIONS, LLC",2010-09-24,
270040788,"BESMAN, MARC",2000-07-11,
270040788,"BJORNSON, ERIK",2000-07-11,
270040788,"JAMEEL, FEROZ",2000-07-11,
270040788,"KASHI, RAMESH",2000-07-11,
270040788,"CARPENTER, JOHN",2000-08-11,
270080001,"BERSON, THOMAS A.",2000-12-26,
270080001,"OLSON, BRYAN",2000-12-28,
270080001,"FEIN, MICHAEL E.",2000-09-14,
270080001,"MANNHEIMER, PAUL D.",2000-12-19,
270080001,"PORGES, CHARLES E.",2000-12-19,
270080001,"SCHLOEMER, DAVID",2000-12-22,
270110088,MALLINCKRODT INC.,2011-06-23,
270120367,"JAMIESON, JOHN W.",2011-09-15,
270120367,"BUCKLEY, EDWARD M.",2011-09-15,
270120442,FORFAM INC.,2011-09-15,
270120566,"HISHIKI, TERUO",2011-09-22,
270120566,"DYCHER, DAVID",2011-09-22,
270120566,"CHUNG, HO PUN",2011-09-22,
270120671,HAYCO MANUFACTURING LTD.,2011-09-22,
270130900,"JAWIDZIK, GEOFFREY C.",2011-10-03,
270150841,"MCNIEL, DAVID B.",2011-07-13,
270190872,SIPERIAN LLC,2011-09-27,
270230411,"MUELLER INTERNATIONAL, LLC",2011-10-05,
270250001,"GAYMAR INDUSTRIES, INC.",2011-08-19,
270270298,"PETERSON, JAMES A.",2003-10-31,
270270298,"SPERRY, CHRISTOPHER J.",2003-09-22,
270270298,"GRYSKIEWICZ, JOSEPH M.",2003-09-25,
270270298,"SMITH, DELMER L.",2003-10-31,
270290902,"GANANCE, FRANCIS C.",2010-06-23,
270290902,"COOKS, ROBERT, JR.",2011-09-02,
270290902,"KRAMER, KENNETH L.",2010-05-27,
270290902,"RECKELHOFF, JEROME E.",2010-04-07,
270290902,"WUKUSICK, PETER M.",2011-10-06,
270290902,"HAUFLER, MARK E.",2010-08-10,
270290902,"HOLL, STEPHEN M.",2010-04-03,
270290902,"CHANCE, RICHARD W.",2011-09-06,
270290902,"BIONDO, JOHN P.",2011-08-26,
270300595,"HERRIDGE, DAVID B.",2007-11-14,
270310784,"HERRIDGE, DAVID B.",2007-10-29,
270330879,"DWYER, JOHANNA LISA",2010-12-22,
270330955,RESEARCH IN MOTION UK LIMITED,2011-02-22,
270340023,"CAI, ZHIJUN",2010-05-07,
270340023,"WOMACK, JAMES EARL",2010-05-24,
270340043,RESEARCH IN MOTION CORPORATION,2010-08-17,
270340051,RESEARCH IN MOTION JAPAN LIMITED,2010-08-20,
270340062,"CAI, ZHIJUN",2010-05-07,
270340062,"WOMACK, JAMES EARL",2010-05-24,
270340082,RESEARCH IN MOTION CORPORATION,2010-08-17,
270340113,RESEARCH IN MOTION JAPAN LIMITED,2010-08-20,
270340196,RESEARCH IN MOTION UK LIMITED,2011-02-08,
270340222,RESEARCH IN MOTION UK LIMITED,2011-02-08,
270370282,TYCO ELECTRONICS CORPORATION,2011-10-10,
270410314,MITSUBISHI ELECTRONIC CORPORATION (MITSUBISHI DENKI KABUSHIKI KAISHA),2011-09-06,
270450654,"WEBER, JAMES",2011-09-25,
270530511,SYMANTEC OPERATING CORPORATION,2011-10-12,
270530534,SYMANTEC OPERATING CORPORATION,2011-10-12,
270550765,"LUBOCK, PAUL",2010-12-10,
270600523,SYMANTEC OPERATING CORPORATION,2011-10-13,
270620917,"IKONA, INC.",2009-02-19,
270680312,"SUZUKI, TAKASHI",2009-12-11,
270680357,RESEARCH IN MOTION JAPAN LIMITED,2010-09-01,
270680367,RESEARCH IN MOTION CORPORATION,2010-09-01,
270680382,RESEARCH IN MOTION UK LIMITED,2010-08-31,
270710167,SENSUS SPECTRUM LLC,2011-09-26,
270720260,"DESIGNED COMPONENTS, LLC",2011-10-17,
270720684,"DE SILVA, PRAVEEN",2011-10-11,
270730669,"LILJERYD, LARS G.",2011-09-30,
270730669,"KJOERLING, KRISTOFER",2011-09-26,
270730669,"EKSTRAND, PER",2011-09-21,
270730669,"HENN, FREDERIK",2011-10-04,
270730687,"MOBILE MEDIA NOW, INC.",2009-07-20,
270750672,"SCANDIUS BIOMEDICAL, INC. N/K/A ENTERPRISES HOLDINGS, INC.",2011-10-17,
270860169,"AAT CATHETER TECHNOLOGIES, LLC",2011-09-20,
270910928,AVAYA TECHNOLOGY LLC,2004-01-31,
270960222,ASIC ADVANTAGE INC.,2011-10-19,
270990538,"MIRKOV, MIRKO GEORGIEV",2006-04-21,
270990538,"SIERRA, RAFAEL ARMANDO",2006-04-21,
270990538,"CHO, GEORGE E.S.",2006-04-21,
271000845,NLAYERS LTD.,2011-10-17,
271020565,"WETENKAMP, KENNETH J.",2011-10-17,
271030212,"CAI, ZHIJUN",2009-04-28,
271030212,"WOMACK, JAMES EARL",2009-04-28,
271030212,"YU, YI",2009-04-28,
271030224,"SUZUKI, TAKASHI",2009-06-09,
271030238,RESEARCH IN MOTION CORPORATION,2010-09-01,
271030244,RESEARCH IN MOTION JAPAN LIMITED,2010-09-01,
271030250,RESEARCH IN MOTION UK LIMITED,2010-08-31,
271260596,"RAPOPORT, URI",2011-10-26,
271380078,"DEEBA, MICHEL",2011-08-25,
271380078,"WASSERMANN, KNUT",2011-08-25,
271380078,"SVOBODA, GLENN",2011-08-25,
271380078,"RABINOWITZ, HAROLD",2010-01-15,
271380078,"SIEMUND, STEPHAN",2011-08-03,
271380078,"WEI, XINYI",2011-08-25,
271380078,"KOTREL, STEFAN",2011-08-25,
271480612,UNITED STATES SURGICAL CORPORATION,2011-01-19,
271500695,"GEISSELE, WILLIAM H.",2011-10-29,
271570406,"NEU, THORBEN",2011-05-27,
271570406,"RAZO, VINCENT",2011-06-24,
271570406,"KLEEMAN, DAVID A.",2011-05-26,
271590778,"DEMOGRAFX, INC.",2003-06-05,
271590951,"DEMOGRAFX, INC.",2003-06-05,
271600046,"DEMOGRAFX, INC.",2003-06-05,
271600198,"DEMOGRAFX, INC.",2003-06-05,
271600288,"DEMOGRAFX, INC.",2003-06-05,
271600794,"DEMOGRAFX, INC.",2003-06-05,
271610618,SAND TECHNOLOGY INC.,2011-10-06,
271640356,NORTEL NETWORKS LIMITED,2011-07-29,
271650931,"BURCH, JASON",2011-02-08,
271650931,"COTE, BERNARD",2011-02-02,
271650931,"NGUYEN, NATALIE",2011-03-02,
271650931,"LI, CHUN SING",2011-02-01,
271650931,"ST-ONGE, MIGUEL",2011-03-02,
271650931,"GAUVREAU, DANNY",2011-03-02,
271680365,"DOLBY LABORATORIES, INC.",2003-09-05,
271680385,"DOLBY LABORATORIES, INC.",2003-09-05,
271680437,"DOLBY LABORATORIES, INC.",2003-09-05,
271680515,"DOLBY LABORATORIES, INC.",2003-09-05,
271680540,"DOLBY LABORATORIES, INC.",2003-09-05,
271680553,"DOLBY LABORATORIES, INC.",2003-09-05,
272000693,"RAPOPORT, URI",2011-11-01,
272050629,"DEMOGRAFX, INC.",2003-06-05,
272080420,"ST. JUDE MEDICAL, INC.",2011-11-09,
272120732,"DOLBY LABORATORIES, INC.",2003-09-05,
272130796,RESEARCH IN MOTION CORPORATION,2011-10-28,
272210081,"SCHMITT, JOSEPH M.",2008-02-22,
272370331,"AGROTAIN INTERNATIONAL, LLC",2011-10-01,
272380007,"JOHNSON, ROBERT SHAWN",2011-11-09,
272380007,"MOSCHIANO, HOLLY NOELLE",2011-11-09,
272680737,"BARLOW, ADAM",2010-07-15,
272680737,"EVES, MATTHEW",2010-07-13,
272680737,"VON MOGER, LOCHLAN",2010-07-14,
272680737,"HILL, PHOEBE KATHERINE",2010-07-15,
272680737,"STUEBIGER, KAI",2010-07-14,
272690959,"GARIN, PAUL V., III",2011-11-15,
272690959,"VECTOR MOBILITIES, INC.",2011-11-15,
272690959,"POWER CONCEPTS, INC.",2011-11-15,
272740554,EV3 LLC,2010-12-23,
272830713,"YU, JIMMY",2011-08-31,
272830713,"YU, SAMMY",2011-08-31,
272830713,"PARK, LEMUEL S.",2011-08-31,
272830713,"YIP, ROLLAND",2011-11-23,
272850590,EV3 LLC,2010-12-23,
272850711,EV3 LLC,2010-12-23,
272860301,"YU, JIMMY",2011-08-31,
272860301,"YU, SAMMY",2011-08-31,
272860301,"PARK, LEMUEL S.",2011-08-31,
272860301,"YIP, ROLLAND",2011-11-23,
272860902,"YU, JIMMY",2011-08-31,
272860902,"YU, SAMMY",2011-08-31,
272860902,"PARK, LEMUEL S.",2011-08-31,
272860902,"YIP, ROLLAND",2011-11-23,
272990384,"JONES, DAVID MICHAEL",2011-10-28,
272990773,"YU, JIMMY",2011-08-31,
272990773,"YU, SAMMY",2011-08-31,
272990773,"PARK, LEMUEL S.",2011-08-31,
272990773,"YIP, ROLLAND",2011-11-23,
272990903,"ALONSO, ROBERT",2011-11-21,
272990903,"CROOKS, PETER A.",2011-11-15,
272990903,"PIMLEY, MARK A.",2011-11-16,
273020222,"ALONSO, ROBERT",2011-11-21,
273020222,"CROOKS, PETER A.",2011-11-15,
273020222,"PIMLEY, MARK A.",2011-11-16,
273080054,"STOLL, LOUISE F.",2011-12-01,
273320134,"STELLON, GENE A.",2009-02-04,
273320134,"CARTER, SALLY",2009-02-02,
273320134,"ROCKROHR, BRIAN",2009-02-09,
273320134,"HARTOUMBEKIS, ELIAS",2009-02-09,
273370883,"HOTCLICKVIDEO WORLDWIDE, INC.",2011-11-25,
273400304,"CANOPY TECHNOLOGIES, LLC",2011-11-29,
273510485,"ICU MEDICAL, INC.",2011-11-02,
273720137,THEREFORE LIMITED,2011-12-05,
273720137,"HOLMES, ANDREW",2011-12-05,
273720137,"MORRISON-LYONS, BARNABY",2011-12-05,
273720137,"LANGLEY, PETER",2011-12-05,
273730068,"RIDDIFORD, MARTIN",2011-12-05,
273730140,SPLASHCLICK LIMITED,2011-12-05,
273770678,THEREFORE LIMITED,2011-12-05,
273770865,THEREFORE LIMITED,2011-12-05,
273770865,FIRESTORM LIMITED,2011-12-05,
273770865,ORIGIN LIMITED,2011-12-05,
273800272,"CAI, ZHIJUN",2009-03-04,
273800272,"WOMACK, JAMES",2009-01-09,
273960381,CERTICOM (U.S.) LIMITED,2011-12-08,
273970444,THEREFORE LIMITED,2011-12-05,
274300175,"MICROSEMI CORP. - ANALOG MIXED SIGNAL GROUP, LTD.",2011-10-18,
274340119,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-09-29,
274360107,"ILLINOIS COMPUTER RESEARCH, LLC",2011-12-19,
274650541,"SAYLOR, RYAN",2011-11-30,
274650541,"TRAN, AN",2011-11-29,
274650541,"CASTRO, JAMES NELSON",2011-11-30,
274650541,"TAZBAZ, ERROL",2011-12-07,
274650541,"GINTHER, DAVID",2011-12-02,
274650541,"CALILUNG, RYAN",2011-11-30,
274740247,"CALVIN, EDWARD",2012-01-03,
274780968,"HOPBET, INC.",2011-12-21,
274790010,"HOPBET, INC.",2011-12-21,
274790035,"HOPBET, INC.",2011-12-21,
274820049,PACTIV LLC F/K/A PACTIV CORPORATION,2012-01-03,
274920019,RESEARCH IN MOTION CORPORATION,2010-09-15,
274950505,RESEARCH IN MOTION FRANCE S.A.S.,2011-03-08,
274950605,RESEARCH IN MOTION UK LIMITED,2011-03-08,
274950841,"ARZELIER, CLAUDE JEAN-FREDERIC",2011-01-04,
275010736,"BFS DIVERSIFIED PRODUCTS, LLC",2011-12-12,
275060588,"SMYTH, MARK S.",2006-12-20,
275060588,"LAIDIG, GUY J.",2006-12-20,
275100153,"SABAL MEDICAL, INC.",2012-01-03,
275250856,"COOPER INDUSTRIES, LLC",2009-08-24,
275280552,AMERISOURCEBERGEN CORPORATION,2010-01-07,
275330483,MITSUBISHI ELECTRIC CORPORATION,2011-09-06,
275390274,"SHABANOWITZ, JEFFREY",2009-07-20,
275390274,"COMPTON, PHILIP D.",2009-07-20,
275390274,"HUNT, DONALD F.",2009-07-20,
275390307,"GOLDEN, RICHARD",2010-07-21,
275390412,UNIVERSITY OF VIRGINIA,2009-08-05,
275400559,MITSUBISHI ELECTRIC CORPORATION,2011-09-06,
275460619,"INFORMATICA SOFTWARE, LIMITED",2011-12-21,
275500400,"LIN, JIN-JIE",2012-01-12,
275700316,"MEDICINELODGE, INC.",2011-12-01,
275700414,"HALPERIN, HENRY R.",1998-12-22,
275700414,"BERGER, RONALD D.",1998-12-22,
275760679,"TANAKA, YOSHIKAZU",2012-01-23,
275780913,"ANSARI, HAZIM",2011-11-05,
275780992,"PETNOTE, LLC",2011-11-10,
275790065,"SYSTEMIFY, LLC",2012-01-17,
275800034,STRYKER CANADIAN MANAGEMENT ULC,2011-12-30,
275820841,NOVAPURE CORPORATION,1994-12-29,
275950397,"KOH, PAUL",2012-01-25,
275970178,"NG, EVA",2007-09-18,
275970178,"HOWARD, SCOTT ALEXANDER",2007-08-28,
275970178,"LEE, MURRAY WILLIAM",2007-09-24,
275970178,"BERTINETTI, MARK",2007-09-21,
275970178,"EVES, MATTHEW",2007-09-12,
275970178,"GUDIKSEN, JOSHUA ADAM",2007-09-10,
275970178,"SHANMUGA SUNDARA, SHIVA KUMAR",2007-09-10,
275970211,"LYNCH, SUSAN ROBYN",2007-08-17,
275970265,"CHU, VINCENT",2007-08-15,
276020182,"BEHFAR, ALEX A",2011-12-15,
276020182,"MURO, KIYOFUMI",2011-12-16,
276020182,"STAGARESCU, CRISTIAN",2011-12-15,
276020182,"SCHREMER, ALFRED T, JR.",2011-12-15,
276100375,"RAJAGOPAL, VIJAI",2009-03-11,
276100375,"INFANTI, JAMES",2009-03-11,
276100375,"SULEM, FIRMANSYAH",2009-03-11,
276100375,"KYOWSKI, TIMOTHY",2009-06-05,
276120992,"PHYSIO-CONTROL INTERNATIONAL, INC., F/K/A MEDTRONIC EMERGENCY RESPONSE SYSTEMS INTERNATIONAL, INC., F/K/A MEDTRONIC PHYSIO-CONTROL INTERNATIONAL, INC., F/K/A MEDTRONIC PHYSIO-CONTROL, INC.",2012-01-27,
276290925,SAND TECHNOLOGY INC.,2011-10-04,
276330607,"RAPOPORT, URI",2012-01-23,
276330769,"RAPOPORT, URI",2012-01-23,
276400366,"DATEX-OHMEDA, INC.",2008-06-27,
276430622,"IMAGING THERAPEUTICS, INC.",2004-06-16,
276690129,"DEMOGRAFX, INC.",2003-06-05,
276690200,"DOLBY LABORATORIES, INC.",2003-09-05,
276780322,"PRIMAEVA MEDICAL, INC.",2009-10-14,
276810140,"YU, JIMMY",2009-12-18,
276810140,"PARK, LEMUEL S.",2009-12-18,
276810140,"YIP, ROLLAND",2009-12-18,
276820138,"REISS, JORDAN",2009-06-04,
276820138,"DAMMERMANN, KURT",2009-06-15,
276820138,"LATENDRESSE, JOSHUA",2009-06-15,
276820138,"BARRY, ADAM",2009-06-10,
276820138,"KRIEGER, DANA",2009-06-17,
276820138,"LOVELADY, BRETT",2009-06-15,
276860350,DATACENTERTECHNOLOGIES N.V.,2012-02-09,
276890919,MITSUBISHI ELECTRIC CORPORATION,2011-09-06,
276910616,"GROLL, HENNING",2008-03-04,
276910616,"PAULEY, JAMES L.",2008-03-05,
276910616,"MOORE, STEVEN K",2008-03-05,
276910691,"ROCHE DIAGNOSTICS OPERATIONS, INC.",2007-06-11,
276970001,"ROTTENBERG, DAN",2012-02-13,
276970001,"SACHER, RONEN",2012-02-13,
276970173,"BLACKHAWK NETWORK, INC.",2012-02-13,
277000682,"RANGAIAH, RAGHAVENDRA MAGADI",2012-02-14,
277000807,"HOLE, DAVID PHILIP",2012-02-09,
277010209,"RANGAIAH, RAGHAVENDRA MAGADI",2012-02-14,
277010299,"HOLE, DAVID PHILIP",2012-02-09,
277130771,ROCHE DIAGNOSTICS CORPORATION,2004-01-01,
277130864,"ROCHE DIAGNOSTICS OPERATIONS, INC.",2007-03-20,
277200023,DATASCOPE INVESTMENT CORP.,2008-03-10,
277250993,T.J. SMITH & NEPHEW LIMITED,2012-02-14,
277280629,"SAVAGE, THOMAS CHARLES",2012-01-24,
277290760,"ROOT, HOWARD",2006-05-23,
277290760,"SUTTON, GREGG",2006-05-22,
277290760,"WELCH, JEFFREY M.",2006-05-18,
277290760,"GARRITY, JASON M.",2006-05-18,
277370443,"JOHNSON, STEVEN ANDREW",2009-06-26,
277370443,"BALASUBRAMANIAN, MUTHU GOPAL",2009-06-29,
277370443,"CHALMERS, HARVEY",2009-06-29,
277370443,"DETWEILER, JEFFREY RANKEN",2009-06-26,
277370443,"GAMBARDELLA, ALBERT JOHN",2009-06-29,
277370443,"IANNUZZELLI, RUSSELL",2009-06-29,
277370443,"MATTSON, STEPHEN DOUGLAS",2009-07-07,
277390969,ROCHE DIAGNOSTICS CORPORATION,2004-01-01,
277410064,"TELLUS TECHNOLOGY, LLC",2012-02-17,
277410105,"TELLUS TECHNOLOGY, LLC",2012-02-17,
277410163,"TELLUS TECHNOLOGY, LLC",2012-02-17,
277460795,"ROCHE DIAGNOSTICS OPERATIONS, INC.",2007-03-20,
277480195,"HENRY, ROBERT EDWARD",2010-09-16,
277480195,"HILL, PHOEBE KATHERINE",2010-09-09,
277480195,"NURSE, PHILIP MICHAEL",2010-09-16,
277480195,"RUMMERY, GERARD MICHAEL",2010-09-09,
277490100,"SICILIANO, NICHOLAS A.",2012-02-21,
277490161,SYMBIENT PRODUCT DEVELOPMENT,2012-02-16,
