,patent_number,patent_title,patent_date,patent_kind,assignee_id
10696,8133453,Plunger stroke pipette,2012-03-13,B2,d2de45c7-a743-4a50-8482-246088e10441
10697,8161594,Plural sided cleaning implement,2012-04-24,B2,3e07e36d-72fa-41e6-88ce-a507a4a83c36
10698,8087635,Pneumatic pinch valve,2012-01-03,B2,1df0d9cd-11fe-4a33-9c5d-f77ee7328e87
10699,8139220,Point-of purchase (POP) spectrophotometer for open-view measurement of a color sample,2012-03-20,B2,26912e1a-e597-4587-8817-e83b9a5a605e
10700,8143378,Polymer factor VIII moiety conjugates,2012-03-27,B2,322f24e6-839c-463a-831d-677ad739d1fa
10701,8133977,Polymer-factor VIII moiety conjugates,2012-03-13,B2,322f24e6-839c-463a-831d-677ad739d1fa
10702,8088079,Polyp trap,2012-01-03,B2,1d913ae5-31c5-4ebc-ba3b-bb68961f904c
10703,8119604,Polypeptide formulation,2012-02-21,B2,0312535f-67d5-491c-91ea-7e3f9e7fe385
10704,8106151,Polyquaternium-1 synthesis methods,2012-01-31,B2,73655ed2-afe3-4d49-8df0-1bc28c3fee78
10705,8089008,Position indicator,2012-01-03,B2,fb220cd9-d1c2-40c9-b6c8-bc004f0d40cc
10706,8132159,Post-execution software debugger with event display,2012-03-06,B1,4f9cf78a-ad07-4b71-86c8-3e3907148104
10707,8123773,Postpartum hemorrhage balloon tamponade catheter,2012-02-28,B1,46178a40-9455-43b5-ba2a-79ee616a48d2
10708,8127875,Power driven wheelchair,2012-03-06,B2,db7c95ee-f0ed-44ff-8952-75ec56ba8c45
10709,8117471,Power management method for handheld electronic device using G-sensor,2012-02-14,B2,544f3b79-8168-4514-acf8-f0cdce5e94f1
10710,8137370,Powered surgical handpiece with improved latch mechanism and rotary to oscillating output drive,2012-03-20,B2,60d95f5b-895d-4000-945c-10da0a3f5e88
10711,8081305,Preparing samples for optical measurement,2011-12-20,B2,b9c8c30d-2766-47cf-8f63-b7be09e11cd4
10712,8127792,Pressure equalization system for a bi-directional orifice fitting,2012-03-06,B2,76397334-c296-4178-8d0e-2340133c8c88
10713,8085286,Printing method and apparatus,2011-12-27,B2,25aa913c-d164-495f-a3ad-edeb6d008993
10714,8146799,Product information systems and methods,2012-04-03,B2,0e14a736-7c74-4a4f-beea-bcf8a7fb9b9d
10715,8141493,Projectile for use with a rifled barrel,2012-03-27,B1,
10716,8114833,Propylene glycol-containing peptide formulations which are optimal for production and for use in injection devices,2012-02-14,B2,9a3afa40-66e5-4921-b831-64287f2052e0
10717,8102226,Protection device with a sandwiched cantilever breaker mechanism,2012-01-24,B2,7080f4a9-cbdf-4f63-b318-502c3b0189ae
10718,8137331,Protection tampon and method of making,2012-03-20,B2,3e07e36d-72fa-41e6-88ce-a507a4a83c36
10719,8125228,Protective device with automated self-test,2012-02-28,B2,7080f4a9-cbdf-4f63-b318-502c3b0189ae
10720,8120882,Protective electrical wiring device with light,2012-02-21,B1,7080f4a9-cbdf-4f63-b318-502c3b0189ae
10721,8153591,Protein biomaterials and biocoacervates and methods of making and using thereof,2012-04-10,B2,ab02d437-5abf-451d-9ae4-044b65dcd19c
10722,8127014,Quality of service management,2012-02-28,B2,24959b2e-642a-471d-952f-69c9e042e160
10723,8105405,Quick release filter assembly for pneumatic surgical machine,2012-01-31,B2,c4f8c75c-c561-4243-89b7-0afbbf69dc99
10724,8112852,Radio frequency tunable capacitors and method of manufacturing using a sacrificial carrier substrate,2012-02-14,B2,aad14593-2828-48a6-92d5-55869a16f52a
10725,8123144,Rail joint bars and rail joint assemblies,2012-02-28,B2,10322636-2950-4579-b9cc-ae4ecaac8699
10726,8111392,Raman spectrometer with display of laser power at the sample,2012-02-07,B1,2ced8e26-148a-4dac-9ebb-3e3a51f50fba
10727,8155268,Rapid screening for lead concentration compliance by X-ray fluorescence (XRF) analysis,2012-04-10,B2,efabde94-f293-4016-b059-17ea5e6a0331
10728,8143064,Reagents and methods for classifying leukocytes,2012-03-27,B2,1df0d9cd-11fe-4a33-9c5d-f77ee7328e87
10729,8151263,Real time cloning of a virtual machine,2012-04-03,B1,24959b2e-642a-471d-952f-69c9e042e160
10730,8065169,Real-time insurance estimate based on non-personal identifying information,2011-11-22,B1,9ee0c603-bcdb-4bf0-91a6-bd62b45259de
10731,8100461,Rear-mounted aerodynamic structure for truck cargo bodies,2012-01-24,B2,c534d24f-a5f0-4e24-ac18-861cee57a70d
10732,8072779,Recessed electrical device housing assembly and clip,2011-12-06,B1,7080f4a9-cbdf-4f63-b318-502c3b0189ae
10733,8080414,Recombinant cell clones having increased stability and methods of making and using the same,2011-12-20,B2,ef36808d-d670-4efb-937f-afb4273b2e99
10734,8084251,Recombinant cell clones having increased stability and methods of making and using the same,2011-12-27,B2,ef36808d-d670-4efb-937f-afb4273b2e99
10735,8084252,Recombinant cell clones having increased stability and methods of making and using the same,2011-12-27,B2,ef36808d-d670-4efb-937f-afb4273b2e99
10736,8118770,Reconciling multiple medical device bolus records for improved accuracy,2012-02-21,B2,6b43c214-fdf2-4b82-af88-d643c3dd0bc1
10737,8092662,Redox polymers,2012-01-10,B2,9b175d75-45fa-4153-87b5-ed4886188444
10738,8118794,Reduced pressure treatment system,2012-02-21,B2,3a2215b0-d4cd-4965-9d86-63077d9e5a63
10739,8156704,Reducing humping of stacked roofing shingles,2012-04-17,B2,e40fdc37-2710-4676-933a-9babcf7fd3af
10740,8088116,Refastenable absorbent article and a method of applying thereof,2012-01-03,B2,3e07e36d-72fa-41e6-88ce-a507a4a83c36
10741,8127803,Reinforcing bar binding machine,2012-03-06,B2,61a2fb80-84d9-4334-b7ed-8fe70aff5308
10742,8075507,Relating to socks,2011-12-13,B2,2514e44d-63d2-4451-a17d-4be23f2d014d
10743,8065266,Relationship data management,2011-11-22,B2,8611ab85-6640-4ee9-add3-1d6f83814b1c
10744,8150803,Relationship data management,2012-04-03,B2,8611ab85-6640-4ee9-add3-1d6f83814b1c
10745,8146963,Releasable mounting of an accessory on an operating table,2012-04-03,B2,f3a31834-335c-4e4f-a2e6-b85ca7786ac9
10746,8069369,Remote anomaly diagnosis and reconfiguration of an automatic data collection device platform over a telecommunications network,2011-11-29,B2,ce9b2f65-234e-40b1-95ad-f6ee0c89a5c8
10747,8125574,Remote controller,2012-02-28,B2,1f8c62a6-6592-4cca-8037-b3b9142ac25e
10748,8068110,Remote display method and system for a monitor apparatus,2011-11-29,B2,1df0d9cd-11fe-4a33-9c5d-f77ee7328e87
10749,8113197,Respiratory mask assembly,2012-02-14,B2,a85cbb12-f654-4679-9e8e-b4483f51a067
10750,8115635,"RF tag on test strips, test strip vials and boxes",2012-02-14,B2,9b175d75-45fa-4153-87b5-ed4886188444
10751,8077013,RFID reader Q-parameter aided by RF power measurement,2011-12-13,B2,8f634d4f-3127-4753-9c65-a41eaaa86303
10752,8134451,RFID tag chips and tags capable of backscattering more codes and methods,2012-03-13,B1,8f634d4f-3127-4753-9c65-a41eaaa86303
10753,8115597,RFID tags with synchronous power rectifier,2012-02-14,B1,8f634d4f-3127-4753-9c65-a41eaaa86303
10754,8078461,Robust noise estimation,2011-12-13,B2,0bf516dd-fe0d-4acf-ae5d-3143cf7a2619
10755,8097261,Roundworm coproantigen detection,2012-01-17,B2,2de144ca-dd7f-457a-b3db-145b1189d9e6
10756,8141075,Rule engine for virtualized desktop allocation system,2012-03-20,B1,24959b2e-642a-471d-952f-69c9e042e160
10757,8066678,Safety needle with collapsible sheath,2011-11-29,B2,d0883e17-c535-4f05-bebe-be9a5977e9c0
10758,8153934,Saw flux system for improved as-cast weld metal toughness,2012-04-10,B2,05eb422e-37fa-4558-a668-4708de75b01e
10759,8070683,Scan conversion for ultrasonic imaging and apparatus using the same,2011-12-06,B2,1df0d9cd-11fe-4a33-9c5d-f77ee7328e87
10760,8127301,Scheduling selected contexts in response to detecting skew between coscheduled contexts,2012-02-28,B1,24959b2e-642a-471d-952f-69c9e042e160
10761,8119088,SCR on low thermal mass filter substrates,2012-02-21,B2,d50bdb8d-2278-43d3-8433-97daffdb89b9
10762,8145836,SCSI protocol emulation for virtual storage device stored on NAS device,2012-03-27,B2,24959b2e-642a-471d-952f-69c9e042e160
10763,8141948,Seat back entertainment system,2012-03-27,B2,5c419222-092d-41ad-9d2f-9be0eff18033
10764,8149839,Selection of trunk ports and paths using rotation,2012-04-03,B1,ed261eee-18f6-48f4-bbcc-e7919d5abcf4
10765,8161003,Selective data replication system and method,2012-04-17,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
10766,8139039,Selectively erasable electronic writing tablet,2012-03-20,B2,571e9de5-257e-4b5a-9315-7d87f5ed749d
10767,8147775,Self-cleaning and mixing microfluidic elements,2012-04-03,B2,c1449770-2f1c-43b1-bda4-a068c0208ffe
10768,8161908,Self-cleaning litter box,2012-04-24,B2,d13d770d-25f1-47c2-a9a0-271c139e7dd6
10769,8110837,Sensing module,2012-02-07,B2,1f8c62a6-6592-4cca-8037-b3b9142ac25e
10770,8135561,Sensing system,2012-03-13,B2,1f8c62a6-6592-4cca-8037-b3b9142ac25e
10771,8099568,Separate swap files corresponding to different virtual machines in a host computer system,2012-01-17,B2,24959b2e-642a-471d-952f-69c9e042e160
10772,8100999,Separating apparatus for a cleaning appliance,2012-01-24,B2,6912b3ab-c551-45a2-9930-cfed3e855c04
10773,8108927,Serialized lock combination retrieval systems and methods,2012-01-31,B2,bd4f754a-7126-4215-bb2a-4fc3a3df23c3
10774,8150431,Service management system and associated methodology of providing service related message prioritization in a mobile client,2012-04-03,B2,11f1374a-05b5-430f-b4f5-d3f54ed18c55
10775,8133600,Siloxane polymerization in wallboard,2012-03-13,B2,c8db19e0-0ff3-42f0-bf3a-4f8ce43d7e2c
10776,8160114,Single longitudinal mode laser diode,2012-04-17,B2,d43d8233-db43-427c-93ae-86a341925995
10777,8109918,Sinus delivery of sustained release therapeutics,2012-02-07,B2,47d0d67b-8f8b-42bf-b817-b0d18931f697
10778,8087826,Slider track with improved seal strength,2012-01-03,B1,f8fff3d4-ab91-4d8c-bfdd-b99d3f723fb2
10779,8114270,Small volume in vitro analyte sensor,2012-02-14,B2,9b175d75-45fa-4153-87b5-ed4886188444
10780,8114271,Small volume in vitro analyte sensor,2012-02-14,B2,9b175d75-45fa-4153-87b5-ed4886188444
10781,8118992,Small volume in vitro analyte sensor,2012-02-21,B2,9b175d75-45fa-4153-87b5-ed4886188444
10782,8123929,Small volume in vitro analyte sensor,2012-02-28,B2,9b175d75-45fa-4153-87b5-ed4886188444
10783,8142642,Small volume in vitro analyte sensor,2012-03-27,B2,9b175d75-45fa-4153-87b5-ed4886188444
10784,8142643,Small volume in vitro analyte sensor,2012-03-27,B2,9b175d75-45fa-4153-87b5-ed4886188444
10785,8083924,Small volume in vitro analyte sensor and methods of making,2011-12-27,B2,9b175d75-45fa-4153-87b5-ed4886188444
10786,8083928,Small volume in vitro analyte sensor and methods of making,2011-12-27,B2,9b175d75-45fa-4153-87b5-ed4886188444
10787,8118993,Small volume in vitro analyte sensor and methods of making,2012-02-21,B2,9b175d75-45fa-4153-87b5-ed4886188444
10788,8153063,Small volume in vitro analyte sensor and methods of making,2012-04-10,B2,9b175d75-45fa-4153-87b5-ed4886188444
10789,8163164,Small volume in vitro analyte sensor and methods of making,2012-04-24,B2,9b175d75-45fa-4153-87b5-ed4886188444
10790,8140794,Snapshot storage and management system with indexing and user interface,2012-03-20,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
10791,8105642,Soft dried marshmallow and method of preparation,2012-01-31,B2,88594423-3492-4f8a-8665-9fc325b28334
10792,8148627,Solar cell interconnect with multiple current paths,2012-04-03,B2,82d594b2-10ff-4dcc-bfa0-c98ba3157d45
10793,8104110,Spa system with flow control feature,2012-01-31,B2,afa3fbc6-d3ba-47a5-90ab-f882d1f4ac17
10794,8094308,Spectrometric analyzing device and spectrometric analyzing method,2012-01-10,B2,8b3c1e53-9223-4f11-909f-cbcc69351dcf
10795,8111395,Spectrometric investigation of heterogeneity,2012-02-07,B2,e5a9e2ac-fd3a-4be1-a36f-6ef0a75a4b36
10796,8100972,Spinal cage having deployable member,2012-01-24,B1,26458e68-b8db-4724-abfa-5bd95ea5659e
10797,8142508,Spinal cage having deployable member which is removable,2012-03-27,B1,26458e68-b8db-4724-abfa-5bd95ea5659e
10798,8113847,Spinal surgery modeling system,2012-02-14,B2,98501264-9e5c-4b8e-bb5c-00d55f0d5061
10799,8109124,Split strap,2012-02-07,B2,c4bd4a76-e38e-4cca-b66a-550ba2155aa6
10800,8066660,Split-tip catheter including lateral distal openings,2011-11-29,B2,476913c2-e6d6-4d09-aecd-c32bb1d0c48a
10801,8152749,Stabilization wedge for ulcer prevention and therapeutic\/treatment boot,2012-04-10,B2,3c41c19e-270f-453d-a7f8-e9ab4d8a735b
10802,8127975,Staple drive assembly,2012-03-06,B2,e307c2b0-8784-4ea0-8bed-83f39c1c7e68
10803,8155786,Status designation for dispensing device systems and methods,2012-04-10,B2,049935c8-6787-4e02-b93d-57850f02cb03
10804,8080053,"Stent, stent removal and repositioning device, and associated methods",2011-12-20,B2,7635689b-831e-4ea8-9924-2b1614080f5b
10805,8082039,Stimulation systems,2011-12-20,B2,421c45fe-f02d-43e5-b941-543cf61d8cfc
10806,8099807,Storable foot section for a bed,2012-01-24,B2,e5fc32c3-a913-455a-94ce-9932d30eefff
10807,8137281,Structure for attaching needle guide to ultrasound probe,2012-03-20,B2,1df0d9cd-11fe-4a33-9c5d-f77ee7328e87
10808,8064493,Surface emitting photonic device,2011-11-22,B2,d43d8233-db43-427c-93ae-86a341925995
10809,8132288,Surface treating head assembly,2012-03-13,B2,6912b3ab-c551-45a2-9930-cfed3e855c04
10810,8114019,Surgical access system and related methods,2012-02-14,B2,4a7e53d6-a85e-47e0-960f-0272d09ddb36
10811,8133173,Surgical access system and related methods,2012-03-13,B2,4a7e53d6-a85e-47e0-960f-0272d09ddb36
10812,8137284,Surgical access system and related methods,2012-03-20,B2,4a7e53d6-a85e-47e0-960f-0272d09ddb36
10813,8152808,Surgical bone cutting assembly and method of using same,2012-04-10,B2,3c84a25d-3a70-4de0-a4a7-66ab50e70aad
10814,8092473,Surgical clamp with improved traction,2012-01-10,B2,f39637f8-f2d8-4b4a-a5ee-9b2664719afd
10815,8157826,Surgical cutting accessory with encapsulated RFID chip,2012-04-17,B2,60d95f5b-895d-4000-945c-10da0a3f5e88
10816,8100912,Surgical sagittal saw with quick release indexing head and low blade-slap coupling assembly,2012-01-24,B2,60d95f5b-895d-4000-945c-10da0a3f5e88
10817,8113408,Surgical stapling device,2012-02-14,B2,e307c2b0-8784-4ea0-8bed-83f39c1c7e68
10818,8066166,Surgical stapling device with dissecting tip,2011-11-29,B2,e307c2b0-8784-4ea0-8bed-83f39c1c7e68
10819,8070035,Surgical stapling instruments including a cartridge having multiple staple sizes,2011-12-06,B2,e307c2b0-8784-4ea0-8bed-83f39c1c7e68
10820,8122582,"Surgical tools facilitating increased accuracy, speed and simplicity in performing joint arthroplasty",2012-02-28,B2,c309edd4-632f-470c-aea6-f3b85b1204b3
10821,8083745,Surgical tools for arthroplasty,2011-12-27,B2,c309edd4-632f-470c-aea6-f3b85b1204b3
10822,8123763,Suture securement apparatus,2012-02-28,B2,7635689b-831e-4ea8-9924-2b1614080f5b
10823,8097792,Sweet grape tomato line CHD 15-2114,2012-01-17,B2,1f245d33-1596-4952-911d-166300c8d019
10824,8158866,Sweet pepper hybrid 9941819,2012-04-17,B2,1f245d33-1596-4952-911d-166300c8d019
10825,8138398,Sweet pepper hybrid 9942815,2012-03-20,B2,1f245d33-1596-4952-911d-166300c8d019
10826,8089987,Synchronizing in-memory caches while being updated by a high rate data stream,2012-01-03,B2,ee0168d9-bf74-4513-bfbf-e73c933f90e7
10827,8155270,Synergistic energy-dispersive and wavelength-dispersive X-ray spectrometry,2012-04-10,B2,2ced8e26-148a-4dac-9ebb-3e3a51f50fba
10828,8126653,Synthetic nucleic acids for expression of encoded proteins,2012-02-28,B2,f8731f87-4cb5-41a8-9e3b-b9aa54787ed5
10829,8114120,System and method for actuating a laparoscopic surgical instrument,2012-02-14,B2,f39637f8-f2d8-4b4a-a5ee-9b2664719afd
10830,8155012,System and method for adapting a piece of terminal equipment,2012-04-10,B2,9c269257-8cb9-4948-9439-ff843369378d
10831,8112605,System and method for allocation of organizational resources,2012-02-07,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
10832,8149108,System and method for automatically powering on and synchronizing a wireless remote console to a central control unit so as to allow remote control of a medical device,2012-04-03,B2,60d95f5b-895d-4000-945c-10da0a3f5e88
10833,8105237,System and method for characterizing tissue based upon homomorphic deconvolution of backscattered ultrasound,2012-01-31,B2,c3d38268-891c-44b1-a6d0-778a7bdea138
10834,8162836,System and method for characterizing tissue based upon split spectrum analysis of backscattered ultrasound,2012-04-24,B2,c3d38268-891c-44b1-a6d0-778a7bdea138
10835,8145763,System and method for controlling resource revocation in a multi-guest computer system,2012-03-27,B2,24959b2e-642a-471d-952f-69c9e042e160
10836,8082520,System and method for database management,2011-12-20,B2,ee0168d9-bf74-4513-bfbf-e73c933f90e7
10837,8095923,System and method for deploying and managing intelligent nodes in a distributed network,2012-01-10,B2,4e5dca2e-dd78-4f5f-8e12-b40f4f09745b
10838,8065256,System and method for detecting system relationships by correlating system workload activity levels,2011-11-22,B2,cb818848-8d32-48f0-9efd-f116faa229e6
10839,8140228,System and method for dynamically maintaining the stability of a material handling vehicle having a vertical lift,2012-03-20,B2,0f66b1a6-2aff-4dd8-b750-360842595a0a
10840,8135339,System and method for feedback cancellation in repeaters,2012-03-13,B2,aefead8b-f669-48a7-8160-11150e8fdbca
10841,8118776,System and method for inflation syringe with improved display and modularized component assembly,2012-02-21,B2,7635689b-831e-4ea8-9924-2b1614080f5b
10842,8141154,System and method for inspecting dynamically generated executable code,2012-03-20,B2,e4daa410-85ee-4636-bb4e-d8a91beeb7c9
10843,8103770,System and method for performing application level persistence,2012-01-24,B1,2ceda4af-f510-4e0c-8100-4868b5a2dd4c
