,ref_id,patent_id,assignment_conveyance,record_date,last_update_date,exec_date,name_assignee,city_assignee,country_assignee,assignor_name,patent_marked,coutnry_assignee
12972,71890393,5409672,assignment,1994-10-31,2006-11-15,1993-12-10,UOP 25 EAST ALGONQUIN ROAD,DES PLAINES,,"CETINKAYA, ISMAIL B.",0,nan
12973,329390041,7637672,assignment,2014-05-21,2014-05-22,2008-10-20,"BROADWAY NETWORKS, LTD.",SAN JOSE,,"LI, WEN",0,nan
12974,42940837,4491672,assignment,1984-08-31,2009-05-01,1980-05-16,BASF AKTIENGESELLSCHAFT,"RHEINLAND-PFALZ,",,"RICHARZ, WINFRIED",0,GERMANY
12975,76820392,5801272,assignment,1995-08-11,1999-07-29,1994-06-06,BASF AKTIENGESELLSCHAFT,67056 LUDWIGSHAFEN,,"SIEGEL, WOLFGANG",0,GERMANY
12976,41270712,4491272,assignment,1983-05-19,2008-12-31,1983-01-24,EX-CELL-O CORPORATION,TROY,,"BRADLEY, JEROME R.",0,nan
12977,369700172,10128072,assignment,2015-11-05,2018-11-13,2015-10-07,KABUSHIKI KAISHA SAGINOMIYA SEISAKUSHO,TOKYO,,"MATSUYAMA, KENICHI",0,JAPAN
12978,226430928,7898272,assignment,2009-05-06,2011-03-01,2008-12-11,"NHK SPRING CO., LTD.","YOKOHAMA-SHI, KANAGAWA",,"SASAKI, SHUNSUKE",0,JAPAN
12979,80950120,5932272,assignment,1996-07-03,2002-03-08,1996-04-23,NESTEC S.A.,VEVEY,,"RAEMY, ALOIS",0,SWITZERLAND
12980,201550056,7897672,assignment,2007-11-08,2011-03-01,2007-10-04,"MITSUBISHI GAS CHEMICAL COMPANY, INC.",TOKYO,,"NAGAI, SATOSHI",0,JAPAN
12981,73920917,5670672,assignment,1995-03-20,2007-05-01,1995-01-27,EASTMAN CHEMICAL COMPANY,nan,,"MONNIER, JOHN R.",0,nan
12982,39480337,4359072,assignment,1982-02-16,2010-10-07,1980-01-28,GENERAL FOODS CORPORATION,WHITE PLAINS,,"BARDSLEY, ROBERT F.",0,nan
12983,121430369,6457672,assignment,2001-08-30,2002-11-09,2001-08-15,CHIEF OF NAVAL RESEARCH OFFICE OF COUNSEL,ARLINGTON,,TAI TSZE C,0,nan
12984,136690739,6195272,assignment,2003-01-21,2003-06-05,2002-10-24,"LIXI, INC.",DOWNERS GROVE,,"PASCENTE, SANDRA P.",0,nan
12985,178840927,7506872,assignment,2006-07-06,2009-03-24,2006-07-06,REALLY NEAT STUFF INC.,DOWNERS GROVE,,"UZUANIS, MICHAEL R.",0,nan
12986,461320696,10257272,assignment,2018-06-19,2019-04-09,2016-07-04,"DROPBOX, INC.",SAN FRANCISCO,,"SWANSON, ERIC",0,nan
12987,172980434,7504472,assignment,2006-03-13,2009-03-17,2006-02-02,E. I. DU PONT DE NEMOURS AND COMPANY,WILMINGTON,,"WILLIAMSON, DAVID T.",0,nan
12988,238940001,8291472,assignment,2010-02-03,2012-10-16,2010-01-20,INTERNATIONAL BUSINESS MACHINES CORPORATION,ARMONK,,"BAK, NATHAN V",0,nan
12989,289110280,10125872,assignment,2012-09-06,2018-11-13,2012-08-23,"BAL SEAL ENGINEERING, INC.",FOOTHILL RANCH,,"BINDER, MICHAEL",0,nan
12990,509350046,10519472,assignment,2019-11-06,2019-12-31,2015-06-10,RHODIA OPERATIONS,PARIS,,EVIAGENICS,0,FRANCE
12991,84140692,5800472,assignment,1997-02-19,1999-08-02,1997-02-17,"PACESETTER, INC.",SYLMAR,,"MANN, BRAIN M,",0,nan
12992,81850467,5802472,assignment,1996-09-05,1999-08-02,1996-09-02,NEC CORPORATION,TOKYO,,"TANIGUCHI, KEIICHI",0,JAPAN
12993,267000055,8815272,assignment,2011-08-04,2014-08-26,2011-08-02,KOREA INSTITUTE OF SCIENCE AND TECHNOLOGY,SEOUL,,"WOO, KYOUNGJA",0,"KOREA, REPUBLIC OF"
12994,343000159,9470872,assignment,2014-12-02,2016-10-18,2014-11-08,CARL ZEISS SMT GMBH,73447 OBERKOCHEN,,"BITTNER, BORIS",0,GERMANY
12995,71510348,5540472,assignment,1994-09-08,1996-08-26,1994-09-02,RAINBOW EQUIPMENT CO.,PORTLAND,,"DUNLAP, MARK ORVAL",0,nan
12996,99160177,6326072,assignment,1999-04-26,2002-03-23,1999-04-12,3M INNOVATIVE PROPERTIES COMPANY,ST. PAUL,,"OJEDA, JAIME R.",0,nan
12997,305880597,9340672,assignment,2013-06-11,2016-05-17,2013-05-15,"TORAY INDUSTRIES, INC.",TOKYO,,"SANO, KENTARO",0,JAPAN
12998,286260370,8946672,assignment,2012-07-24,2015-02-03,2012-07-23,NEC CORPORATION,TOKYO,,"TADA, MUNEHIRO",0,JAPAN
12999,147870366,7111872,assignment,2003-12-08,2006-09-26,2003-11-17,STILL GMBH,22113 HAMBURG,,"ARAND, PATRICK",0,GERMANY
13000,364050856,9733672,assignment,2015-08-24,2017-08-15,2015-06-04,"SAMSUNG DISPLAY CO., LTD.","YONGIN-SI, GYEONGGI-DO",,"KIM, YOUN JOON",0,"KOREA, REPUBLIC OF"
13001,237300406,8029472,namechg,2010-01-04,2018-07-31,2009-07-29,"CAREFUSION 303, INC.",SAN DIEGO,,"CARDINAL HEALTH 303, INC.",0,nan
13002,380960123,9863872,assignment,2016-03-24,2018-01-09,2016-03-03,SYSMEX CORPORATION,"KOBE-SHI, HYOGO",,"KOSHIMURA, NAOTO",0,JAPAN
13003,237300308,8159672,assignment,2010-01-04,2012-04-17,2009-11-13,"J.A. WOOLLAM CO., INC.",LINCOLN,,"LIPHARDT, MARTIN M.",0,nan
13004,95810842,6195672,assignment,1998-10-19,2001-02-13,1998-10-02,MENTOR GRAPHICS CORPORATION,WILSONVILLE,,"GOUGER, JASON F.",0,nan
13005,209190856,6455672,govern,2008-05-09,2008-05-12,2002-11-19,"NATIONAL INSTITUTES OF HEALTH (NIH), U.S. DEPT. OF HEALTH AND HUMAN SERVICES (DHHS), U.S. GOVERNMENT",BETHESDA,,NEW YORK UNIVERSITY,0,nan
13006,163740497,7244672,assignment,2005-03-09,2007-07-17,2001-07-17,"APPLIED MATERIALS, INC.",SANTA CLARA,,"NGUYEN, HUONG THANH",0,nan
13007,52550040,5016072,assignment,1990-03-14,2008-04-15,1990-03-08,"CHARLES STARK DRAPER LABORATORY, INC., THE",CAMBRIDGE,,"GREIFF, PAUL",0,nan
13008,106130975,6588672,assignment,2000-01-28,2003-07-08,1999-12-18,"HITACHI, LTD.",TOKYO,,"USAMI, MITSUO",0,JAPAN
13009,144810237,6982472,assignment,2003-09-04,2006-01-03,2003-08-26,KABUSHIKI KAISHA TOSHIBA,"MINATO-KU, TOKYO",,"KIYOTOSHI, MASAHIRO",0,JAPAN
13010,297310163,8422272,assignment,2013-01-31,2013-04-16,2011-07-13,"SEMICONDUCTOR ENERGY LABORATORY CO., LTD.","ATSUGI-SHI, KANAGAWA-KEN",,"INOUE, HIROKI",0,JAPAN
13011,277950068,9472472,assignment,2012-03-02,2016-10-18,2012-02-07,SONY CORPORATION,TOKYO,,"MATSUGAI, HIROYASU",0,JAPAN
13012,225480349,8030672,assignment,2009-04-15,2011-10-04,2009-04-06,"STANLEY ELECTRIC CO., LTD.",TOKYO,,"HARADA, MITSUNORI",0,JAPAN
13013,78710484,5801872,assignment,1996-02-07,1999-07-29,1996-01-31,NEC CORPORATION,TOKYO,,"TSUJI, MASAYOSHI",0,JAPAN
13014,260630341,8686472,assignment,2011-04-01,2014-04-01,2011-03-17,"SUMITOMO CHEMICAL COMPANY, LIMITED","CHUO-KU, TOKYO",,"HATA, MASAHIKO",0,JAPAN
13015,367700811,10127672,assignment,2015-10-12,2018-11-13,2015-10-11,INTERNATIONAL BUSINESS MACHINES CORPORATION,ARMONK,,"ZLOTNICK, AVIAD",0,nan
13016,49630745,4751672,assignment,1988-10-17,2010-08-05,1988-09-29,OMRON TATEISI ELECTRONICS CO.,"UKYO-KU, KYOTO",,"YAMADA, AKIHIRO",0,JAPAN
13017,192980267,7768072,assignment,2007-05-15,2010-08-03,2007-03-16,"TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY, LTD.",HSIN-CHU,,"TSAI, CHING-WEI",0,TAIWAN
13018,243180439,8685472,assignment,2010-04-30,2014-04-01,2010-04-28,ACCESS BUSINESS GROUP INTERNATIONAL LLC,ADA,,"RANA, JATINDER",0,nan
13019,348200148,9471272,assignment,2015-01-27,2016-10-18,2015-01-20,LENOVO (SINGAPORE) PTE. LTD.,NEW TECH PARK,,"GUY, SPENCER MICHAEL",0,SINGAPORE
13020,73840316,5014872,security,1995-02-21,1999-07-29,1995-01-01,"SOUTHTRUST BANK OF ALABAMA, NATIONAL ASSOCIATION",BIRMINGHAM,,E S ROBBINS CORPORATION A CORP. OF ALABAMA,0,nan
13021,309400093,9077272,assignment,2013-08-05,2015-07-07,2013-07-10,"KOBELCO CONSTRUCTION MACHINERY CO., LTD.","HIROSHIMA-SHI, HIROSHIMA",,"HIROZAWA, MITSUNORI",0,JAPAN
13022,164690878,7374072,assignment,2005-08-30,2008-05-20,2004-10-25,"BAE INDUSTRIES, INC.",CENTERLINE,,"IRWIN, RICHARD L.",0,nan
13023,299360858,9079272,assignment,2013-03-07,2015-07-14,2013-02-25,YUAN ZE UNIVERSITY,TAOYUAN COUNTY,,"HO, CHENG-EN",0,TAIWAN
13024,70860505,5407472,assignment,1994-07-27,2007-06-19,1994-07-11,SAKURA COLOR PRODUCTS CORPORATION,OSAKA-FU,,"YAMAMOTO, RYUZO",0,JAPAN
13025,181240127,8293272,assignment,2005-11-02,2012-10-23,2005-10-19,GLOBOPHARM P HARMAZEUTISCHE PRODUKTIONS-UND HANDELSGESELLSCHAFT M.B.H.,WIENER NEUSTADT A-2700,,"BURGHART, WALTER",0,AUSTRIA
13026,205950566,7897872,assignment,2008-03-04,2011-03-01,2008-03-04,INTERNATIONAL BUSINESS MACHINES CORPORATION,ARMONK,,"GILLILAND, DON A",0,nan
13027,199810708,7768672,assignment,2007-10-04,2010-08-03,2007-10-01,XEROX CORPORATION,STAMFORD,,"GIL, ALVARO ENRIQUE",0,nan
13028,102970287,6196072,assignment,1999-10-12,2001-02-20,1999-09-20,HONDA GIKEN KOGYO KABUSHIKI KAISHA,MINATO-KU TOKYO,,"TOYOHIRA, TOMOYA",0,JAPAN
13029,46670859,4753072,assignment,1987-02-11,2010-02-24,1987-01-28,"STIRLING POWER SYSTEMS CORPORATION, A CORP. OF DE.",ANN ARBOR,,"JOHANSSON, LENNART N.",0,nan
13030,396220356,9996872,assignment,2016-09-02,2018-06-12,2006-01-11,"AMAZON TECHNOLOGIES, INC.",SEATTLE,,"KING, JOSEPH",0,nan
13031,40210549,4360672,assignment,1982-07-29,2010-11-03,1981-03-05,BASF AKTIENGESELLSCHAFT,RHEINLAND-PFALZ,,"PARG, ADOLF",0,GERMANY
13032,435460955,7767472,assignment,2017-09-11,2019-02-19,2017-08-29,TOSHIBA MEMORY CORPORATION,TOKYO,,KABUSHIKI KAISHA TOSHIBA,0,JAPAN
13033,125960856,6719072,assignment,2002-02-06,2004-04-13,2002-01-22,HILTI AKTIENGESELLSCHAFT,FL-9494 SCHAAN,,"BONGERS-AMBROSIUS, HANS-WERNER",0,LIECHTENSTEIN
13034,495830609,10389672,assignment,2019-06-25,2019-08-20,2011-04-26,"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",HOUSTON,,"NOVAK, DAVID B",0,nan
13035,43560648,4622072,assignment,1984-12-18,2009-06-15,1984-12-12,ALCAN INTERNATIONA LIMITED,"WEST, MONTREAL, QUEBEC H3A 3G2",,"TURNER, JOHN H. W.",0,CANADA
13036,305790446,9079472,assignment,2013-06-10,2015-07-14,2013-05-10,MANDO CORPORATION,"PYEONGTAEK-SI, GYEONGGI-DO",,"LEE, JUNG HWAN",0,"KOREA, REPUBLIC OF"
13037,65490538,5670872,assignment,1993-05-14,2007-10-18,1993-05-04,U.S. PHILIPS CORP.,NEW YORK,,"VAN DE WALLE, GERJAN F.A.",0,nan
13038,330660460,10259072,assignment,2014-06-10,2019-04-16,2014-06-10,GRID LOGIC INCORPORATED,LAPEER,,"HOLCOMB, MATTHEW J.",0,nan
13039,101420479,6457072,assignment,1999-07-29,2002-09-24,1999-07-28,SONY CORPORATION,TOKYO,,"FAIRMAN, BRUCE A.",0,JAPAN
13040,123860760,7242672,assignment,2001-12-18,2007-07-10,2001-12-18,"LG ELECTRONICS, INC.",SEOUL,,"KIM, DONG SUNG",0,"KOREA, REPUBLIC OF"
13041,345640001,7899872,assignment,2014-12-09,2019-12-31,2014-10-14,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,,MICROSOFT CORPORATION,0,nan
13042,88880965,6062472,assignment,1997-11-18,2000-05-30,1997-10-15,KONINKLIJKE PTT NEDERLAND N.V.,9726 AC GRONINGEN,,"CHEUNG, WING KEUNG",0,NETHERLANDS
13043,81550594,6064672,assignment,1996-09-03,2000-05-30,1996-07-18,"SUN MICROSYSTEMS, INC.",MOUNTAIN VIEW,,"VAN LOO, WILLIAM C.",0,nan
13044,261900435,8816672,assignment,2011-04-27,2014-08-26,2011-04-27,ANRITSU COMPANY,MORGAN HILL,,"BRADLEY, DONALD ANTHONY",0,nan
13045,302050245,8947672,assignment,2013-04-12,2015-02-03,2013-03-21,"CARL ZEISS MEDITEC, INC.",DUBLIN,,"SCHMOLL, TILMAN",0,nan
13046,485050732,10389272,assignment,2019-03-05,2019-08-20,2017-06-08,INERTECH IP LLC,DANBURY,,"MONDAL, SUBRATA K.",0,nan
13047,446950115,8161072,namechg,2017-12-05,2020-01-07,2017-09-29,GOOGLE LLC,MOUNTAIN VIEW,,GOOGLE INC.,0,nan
13048,374100363,10126272,assignment,2016-01-05,2018-11-13,2015-12-28,GENERAL ELECTRIC COMPANY,SCHENECTADY,,"REED, FRANCIS ALEXANDER",0,nan
13049,433910351,9996672,assignment,2017-08-24,2018-06-12,2013-09-23,"CORCEPT THERAPEUTICS, INC.",MENLO PARK,,"LO, STEVEN",0,nan
13050,359980683,9734272,assignment,2015-06-29,2017-08-15,2015-06-23,ARIZONA BOARD OF REGENTS ON BEHALF OF ARIZONA STATE UNIVERSITY,SCOTTSDALE,,"CLARK, LAWRENCE T.",0,nan
13051,181010813,7373272,assignment,2006-07-26,2008-05-13,2006-07-25,"HONEYWELL INTERNATIONAL, INC.",MORRISTOWN,,"GUALTIERI, DEVLIN M.",0,nan
13052,391570210,10521272,assignment,2016-07-14,2019-12-31,2016-07-08,"AMAZON TECHNOLOGIES, INC.",SEATTLE,,"MONIZ, SAMUEL LEONARD",0,nan
13053,151710434,7243272,assignment,2004-03-30,2007-07-10,2004-03-30,INTEL CORPORATION,SANTA CLARA,,"TARANGO, TONY M.",0,nan
13054,51440607,5014072,assignment,1989-09-27,2008-02-04,1989-09-18,"BROTHER KOGYO KABUSHIKI KAISHA (9-35, HORITA-DORI, MIZUHO-KU, NAGOYA-SHI, AICHI-KEN 467, JAPAN",nan,,"YAMAGUCHI, KOSHIRO",0,JAPAN
13055,50500283,4885272,assignment,1989-02-27,2008-01-24,1989-02-24,EASTMAN KODAK COMPANY,ROCHESTER,,"CHAPMAN, DEREK D.",0,nan
13056,187680938,7767872,assignment,2007-01-17,2010-08-03,2006-03-02,"MGP BIOTECHNOLOGIES, LLC",IRVINE,,"ACEY, ROGER A.",0,nan
13057,349490965,10128272,assignment,2015-02-12,2018-11-13,2015-01-28,"BOE TECHNOLOGY GROUP CO., LTD.",BEIJING,,"ZHANG, JIAXIANG",0,CHINA
13058,245360190,9079672,assignment,2010-06-15,2015-07-14,2010-06-14,THALES,NEUILLY-SUR-SEINE,,"BAUDASSE, YANNICK",0,FRANCE
13059,124440119,6588472,assignment,2002-01-08,2003-07-08,2001-10-17,MICHELIN RECHERCHE ET TECHNIQUE S.A.,"GRANGES-PACCOT, CH-1763",,"PIROTTE, PASCAL",0,SWITZERLAND
13060,57770216,5147072,assignment,1991-07-26,1991-09-03,1991-06-24,"PROCTER & GAMBLE COMPANY, THE",nan,,"DIRKSING, ROBERT S.",0,nan
13061,369350011,9864472,assignment,2015-11-02,2018-01-09,2015-09-14,"XIAMEN TIANMA MICRO-ELECTRONICS CO., LTD.",XIAMEN,,"YANG, KANGPENG",0,CHINA
13062,256590896,7900072,assignment,2011-01-19,2011-03-01,2007-12-19,INTEL CORPORATION,SANTA CLARA,,"BERGER, MICHAEL",0,nan
13063,85170284,5800672,assignment,1997-05-20,1999-08-02,1997-04-30,"AZTEX, INC.",WALTHAM,,"BOYCE, JOSEPH S.",0,nan
13064,207160462,7768472,assignment,2008-03-14,2010-08-03,2008-03-14,SONY CORPORATION,TOKYO,,"HARDACKER, ROBERT L.",0,JAPAN
13065,402240496,10257872,assignment,2016-11-04,2019-04-09,2016-10-12,KYOCERA CORPORATION,KYOTO,,"MATSUMOTO, NAOHISA",0,JAPAN
13066,124220688,6719272,assignment,2001-11-30,2004-04-13,2001-11-19,TOKYO ELECTRON LIMITED,TOKYO,,"IWATA, TERUO",0,JAPAN
13067,71410299,5539472,assignment,1994-09-08,2007-07-16,1994-09-01,"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.",OSAKA,,"AOKI, JUN",0,JAPAN
13068,169520472,7113672,assignment,2005-09-02,2006-09-26,2005-08-09,"ASIA OPTICAL CO., INC.",TAICHUNG,,"WANG, CHIN-HSIANG",0,TAIWAN
13069,234350731,8684872,assignment,2009-10-28,2014-04-01,2007-10-02,LITENS AUTOMOTIVE PARTNERSHIP,WOODBRIDGE,,"MEVISSEN, HUBERTUS G.",0,CANADA
13070,437290210,10257072,assignment,2017-09-28,2019-04-09,2017-09-22,"CISCO TECHNOLOGY, INC.",SAN JOSE,,"SALAM, SAMER",0,nan
13071,44080883,4621872,assignment,1985-04-23,2009-06-30,1985-04-02,"KUBOTA, LTD.","NANIWA-KU, OSAKA-SHI, OSAKA-FU,",,"YOTSUMOTO, TOSHIYUKI",0,JAPAN
13072,79430295,5669672,assignment,1996-04-25,1997-09-20,1996-02-14,"PHOENIX USA, INC.",COOKEVILLE,,"WRIGHT, JAMES P.",0,nan
13073,61970658,5276272,assignment,1992-07-02,1992-09-18,1992-06-30,YAMAHA CORPORATION,SHIZUOKA-KEN,,"MASUDA, HIDEYUKI",0,JAPAN
13074,410360230,9866072,assignment,2017-01-23,2018-01-09,2016-09-01,"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",OSAKA,,"KIKUCHI, SATORU",0,JAPAN
13075,83390173,5802672,assignment,1996-11-20,1999-08-02,1996-11-19,PANDUIT CORP.,TINLEY PARK,,"ROHDER, BRIAN K.",0,nan
13076,215220259,7506472,assignment,2008-09-12,2009-03-24,2008-09-12,CROPDESIGN N.V.,ZWIJNAARDE,,"LEYNS, FREDERIK",0,BELGIUM
13077,130690518,6719472,assignment,2002-06-27,2004-04-13,2002-06-26,3M INNOVATIVE PROPERTIES COMPANY,ST. PAUL,,"WINDORSKI, DAVID C.",0,nan
13078,50000552,4888072,assignment,1989-01-12,2010-08-18,1988-12-22,SAINT-GOBAIN VITRAGE,92400 COURBEVOIE-FRANCE,,"OHLENFORST, HANS",0,FRANCE
13079,350610790,9867472,assignment,2015-03-02,2018-01-16,2015-02-09,AERIS GMBH,MÜNCHEN,,"GLÖCKL, JOSEF",0,GERMANY
13080,383980141,9474072,assignment,2016-04-27,2018-11-27,2016-02-09,"MONUMENT BANK OF INTELLECTUAL PROPERTY, LLC",DALLAS,,WI-LAN INC.,0,nan
13081,291310704,8950272,assignment,2012-10-15,2015-02-10,2012-10-01,CONTINENTAL AUTOMOTIVE GMBH,HANNOVER,,"SETESCAK, STEPHEN",0,GERMANY
13082,50630593,4887072,assignment,1988-03-03,2008-01-24,1988-02-26,"NITTAN COMPANY, LIMITED, A JAPANESE CORP.",nan,,"KIMURA, TETSUO",0,STATELESS
13083,40050303,4492872,assignment,1982-05-19,2002-01-18,1982-04-28,"KERNFORSCHUNGSZENTRUM KARLSRUHE GMBH, D-7500 KARLSRUHE L, GERMANY",nan,,"BURGKHART, BERTRAM",0,nan
13084,348680242,9473072,assignment,2015-02-02,2016-10-18,2015-01-26,FUJITSU LIMITED,"KAWASAKI-SHI, KANAGAWA",,"KIMURA, SHIGEKAZU",0,JAPAN
13085,247120609,9212472,assignment,2010-07-20,2015-12-15,2010-06-29,MUNSTER SIMMS ENGINEERING LIMITED,"BANGOR, COUNTY DOWN",,"GILMORE, EDWARD JOHN",0,UNITED KINGDOM
13086,108160770,6459272,assignment,2000-05-22,2002-11-09,2000-05-16,NIDEC-READ CORPORATION,KYOTO 611-0041,,"YAMASHITA, MUNEHIRO",0,JAPAN
13087,340780723,9998072,assignment,2014-10-31,2018-06-12,2013-03-26,DOW GLOBAL TECHNOLOGIES LLC,MIDLAND,,"WIRSING, DOUGLAS J.",0,nan
13088,215440244,8162472,assignment,2008-09-17,2012-04-24,2008-09-17,XEROX CORPORATION,NORWALK,,"WILLIAMSON, BRENDAN H.",0,nan
13089,117050177,7114072,assignment,2001-04-13,2006-09-26,2001-03-21,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,"YUSONG-GU, TAEJON",,"SEOK, JONG-WON",0,"KOREA, REPUBLIC OF"
13090,273400631,9212072,assignment,2011-12-06,2015-12-15,2011-12-06,"KING, BOBBIE",WHITE SULPHUR SPRINGS,,"BRAUGHT, LYNELL",0,nan
13091,477780911,10524072,assignment,2018-10-25,2019-12-31,2018-05-15,FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,MUENCHEN,,"HABETS, EMANUEL",0,GERMANY
13092,298740387,9474472,assignment,2013-02-26,2016-10-25,2013-02-20,INTEL CORPORATION,SANTA CLARA,,"BAXI, AMIT S.",0,nan
13093,213880464,7902472,assignment,2008-08-08,2011-03-08,2008-06-19,SIEMENS AKTIENGESELLSCHAFT,MUNICH,,"GODESA, LUDVIK",0,GERMANY
13094,303620662,9082472,assignment,2013-05-07,2015-07-14,2013-04-30,"TAEJIN INFO TECH CO., LTD.",SEOUL,,"AHN, HYUKJONG",0,"KOREA, REPUBLIC OF"
13095,207710979,7377072,assignment,2008-04-08,2008-05-27,2005-05-31,"S.C. JOHNSON & SON, INC.",RACINE,,"MEIER, MAUDE CHRISTIAN",0,nan
13096,470430486,10392472,assignment,2018-07-05,2019-08-27,2018-02-28,"SHANGHAI MICROPORT MEDICAL (GROUP) CO., LTD.",SHANGHAI,,"JIANG, HONGYAN",0,CHINA
13097,48480225,4755272,assignment,1988-03-09,2010-06-10,1986-04-29,"DOW CHEMICAL COMPANY, THE",FREEPORT,,"PLOWMAN, KEITH R.",0,nan
13098,300300022,8425472,assignment,2013-03-18,2013-04-23,2002-07-15,"BECTON, DICKINSON AND COMPANY",FRANKLIN LAKES,,"BRESSLER, PETER",0,nan
13099,363300645,9868472,assignment,2015-08-14,2018-01-16,2015-06-11,MAZDA MOTOR CORPORATION,HIROSHIMA,,"TAKADA, KOHJI",0,JAPAN
13100,279960823,6852072,assignment,2012-04-05,2017-04-18,2012-03-30,G&K-VIJUK INTERN. CORP.,ELMHURST,,"VIJUK EQUIPMENT, INC.",0,nan
13101,302050240,8818672,assignment,2013-04-12,2014-08-26,2013-03-15,"HITACHI AUTOMOTIVE SYSTEMS, LTD.",IBARAKI,,"TAKEDA, HIROKI",0,JAPAN
13102,336130667,9475472,assignment,2014-08-26,2016-10-25,2014-06-11,"HITACHI AUTOMOTIVE SYSTEMS, LTD.",IBARAKI,,"SAKASHITA, TAKAYASU",0,JAPAN
13103,54030174,5148072,assignment,1990-07-30,2008-07-07,1990-07-12,MITSUBISHI DENKI KABUSHIKI KAISHA,TOKYO 100,,"SHIROYAMA, SHIGERU",0,JAPAN
13104,434430440,9997872,assignment,2017-08-30,2018-06-12,2017-08-28,FOXCONN INTERCONNECT TECHNOLOGY LIMITED,GRAND CAYMAN,,"WU, JERRY",0,CAYMAN ISLANDS
13105,177810831,7638272,assignment,2006-06-14,2009-12-29,2006-01-05,DANA-FARBER CANCER INSTITUTE,BOSTON,,"TAI, ISABELLA T.",0,nan
13106,83090099,5674472,assignment,1996-12-20,1997-11-03,1993-09-08,GLAXO GROUP LIMITED,"GREENFORD, MIDDLESEX UB6 ONN",,"AKEHURST, RACHEL ANN",0,UNITED KINGDOM
13107,46800166,4757072,assignment,1987-03-17,2010-01-22,1987-03-05,"BAYER AKTIENGESELLSCHAFT, LEVERKUSEN, GERMANY, A CORP. OF GERMANY",nan,,"KABBE, HANS-JOACHIM",0,nan
13108,365580954,9868272,assignment,2015-09-14,2018-01-16,2015-09-14,ILLINOIS TOOL WORKS INC.,GLENVIEW,,"SZUMSKI, DANIEL M.",0,nan
13109,409640799,9868672,assignment,2017-01-16,2018-01-16,2016-12-26,"MURATA MANUFACTURING CO., LTD.",KYOTO,,"HIROSE, SAKYO",0,JAPAN
13110,425660019,9735672,assignment,2017-06-01,2017-08-15,2015-03-29,"CIRRUS LOGIC, INC.",AUSTIN,,CIRRUS LOGIC INTERNATIONAL SEMICONDUCTOR LTD.,0,nan
13111,42790256,4623872,assignment,1984-06-27,2009-04-08,1984-05-29,SIEMENS AKTIENGESELLSCHAFT,BERLIN AND MUNICH,,"RAINER, ALOIS",0,GERMANY
13112,39180937,4363872,assignment,1981-02-24,2009-06-19,1981-02-02,IMPERIAL CHEMICAL INDUSTRIES LIMITED,"LONDON, S.W.1",,"EALDING, CYRIL J.",0,ENGLAND
13113,357260908,9342872,assignment,2015-05-27,2016-05-17,2015-04-10,"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",OSAKA,,"HORIUCHI, KOJI",0,JAPAN
13114,241630524,7901472,assignment,2010-03-30,2011-03-08,2010-03-30,CONSEAL INTERNATIONAL INCORPORATED,NORWOOD,,"PERRY, STEPHEN",0,nan
13115,192200832,7638472,assignment,2007-04-27,2009-12-29,2007-02-28,ESSILOR INTERNATIONAL COMPAGNIE GENERALE D'OPTIQUE,CHARENTON CEDEX,,"HABASSI, CHEFIK",0,FRANCE
13116,97620379,5935272,assignment,1999-02-02,2002-03-08,1999-02-02,MILLIKEN & COMPANY,SPARTANBURG,,"MAHAFFEY, ROBERT L. JR.",0,nan
13117,249850466,8557872,assignment,2010-09-14,2013-10-15,2010-08-16,AMOREPACIFIC CORPORATION,SEOUL,,"SHIN, SONG SEOK",0,"KOREA, REPUBLIC OF"
13118,322040325,9342672,assignment,2014-02-12,2016-05-17,2014-02-03,DSPACE DIGITAL SIGNAL PROCESSING AND CONTROL ENGINEERING GMBH,PADERBORN,,"MISCH, THOMAS",0,GERMANY
13119,121290844,6591672,assignment,2001-08-30,2003-07-15,2001-08-20,LITE-ON AUTOMOTIVE CORPORATION,KAOSHIUNG,,"CHUANG, MARVIN",0,TAIWAN
13120,342080442,9605472,assignment,2014-11-19,2017-03-28,2014-07-02,AIRBUS OPERATIONS GMBH,HAMBURG,,"EBELING, STEFAN",0,GERMANY
13121,256280117,8033872,assignment,2011-01-12,2011-10-11,2010-12-23,"HON HAI PRECISION INDUSTRY CO., LTD.","TU-CHENG,TAIPEI HSIEN",,"YANG, CHIH-KAI",0,TAIWAN
13122,343640481,10261672,assignment,2014-12-03,2019-04-16,2014-10-14,"AMAZON TECHNOLOGIES, INC.",SEATTLE,,"DOLBAKIAN, LEVON",0,nan
13123,143930458,7245272,assignment,2003-08-12,2007-07-17,2003-06-26,"VIA TECHNOLOGIES, INC.",TAIPEI HSIEN,,"SHIUAN, YI-FANG MICHAEL",0,TAIWAN
