rf_id,ee_name,ee_address_1,ee_address_2,ee_city,ee_state,ee_postcode,ee_country
290430814,"PROVIDENCE MEDICAL TECHNOLOGY, INC.",201 SPEAR STREET,SUITE 1310,SAN FRANCISCO,CALIFORNIA,94105,
290430974,"SPECK PRODUCT DESIGN, INC.",3221 PORTER DRIVE,,PALO ALTO,CALIFORNIA,94304,
290440527,"PROVIDENCE MEDICAL TECHNOLOGY, INC.",201 SPEAR STREET,SUITE 1310,SAN FRANCISCO,CALIFORNIA,94105,
290550772,"BOSS HOG OIL TOOLS, LLC",7451 BREEN ROAD,,HOUSTON,TEXAS,77086,
290550804,"BOSS HOG OIL TOOLS, LLC",7451 BREEN ROAD,,HOUSTON,TEXAS,77086,
290550839,"BOSS HOG OIL TOOLS, LLC",7451 BREEN ROAD,,HOUSTON,TEXAS,77086,
290550851,"BOSS HOG OIL TOOLS, LLC",7451 BREEN ROAD,,HOUSTON,TEXAS,77086,
290550878,"BOSS HOG OIL TOOLS, LLC",7451 BREEN ROAD,,HOUSTON,TEXAS,77086,
290620342,"SYNTHES USA, LLC",1302 WRIGHTS LANE EAST,,WEST CHESTER,PENNSYLVANIA,19380,
290630043,"ULTRADENT PRODUCTS, INC.",505 WEST 10200 SOUTH,,SOUTH JORDAN,UTAH,84095,
290700284,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ONTARIO",,N2L 3W8,CANADA
290790017,NATIONAL BOSS HOG ENERGY SERVICES LLC,"1900 ST. JAMES PL., SUITE 125",,HOUSTON,TEXAS,77010,
290830043,"F5 NETWORKS, INC.",401 ELLIOTT AVENUE WEST,,SEATTLE,WASHINGTON,98119,
290830098,"F5 NETWORKS, INC.",401 ELLIOTT AVENUE WEST,,SEATTLE,WASHINGTON,98119,
290830261,"CARDIOVASCULAR SYSTEMS, INC.",651 CAMPUS DRIVE,,ST. PAUL,MINNESOTA,55112,
290840267,ELLIOTT COMPANY,901 NORTH FOURTH STREET,,JEANNETTE,PENNSYLVANIA,15644,
290930910,"ORTHOVITA, INC.",77 GREAT VALLEY PARKWAY,,MALVERN,PENNSYLVANIA,19355,
291100185,"VONAGE NETWORK, INC.",23 MAIN STREET,,HOLMDEL,NEW JERSEY,07733,
291210430,"TANDEM DIABETES CARE, INC.",11045 ROSELLE STREET,SUITE 200,SAN DIEGO,CALIFORNIA,92121,
291250637,"APOLLO ENDOSURGERY, INC.",7000 BEE CAVES RD.,SUITE 250,AUSTIN,TEXAS,78746,
291290201,INO THERAPEUTICS LLC,PERRYVILLE III,"CORPORATE PARK, 53 FRONTAGE ROAD",HAMPTON,NEW JERSEY,08827,
291340509,ASPECT MAGNET TECHNOLOGIES LTD.,"HASHAKED 27, A.T. MODL'IN",P.O.B. 926,SHOHAM,,60850,ISRAEL
291690758,"SURGICAL BIOLOGICS, LLC",60 CHASTAIN CENTER BOULEVARD,SUITE 60,KENNESAW,GEORGIA,30144,
291690768,"MIMEDX GROUP, INC.",60 CHASTAIN CENTER BOULEVARD,SUITE 60,KENNESAW,GEORGIA,30144,
291750397,APONE TECHNOLOGY LTD.,"1F., NO.38-2, DONGYUAN RD.",,ZHONGLI CITY,,,TAIWAN
291870039,PIXART IMAGING INC.,"5F, NO. 5, INNOVATION ROAD I, SCIENCE-BASED INDUSTRIAL PARK",,HSIN-CHU CITY,,,TAIWAN
292000074,"FCI HOLDINGS DELAWARE, INC.","1105 NORTH MARKET ST., SUITE 1300",,WILMINGTON,DELAWARE,19801,
292150076,"SOO, TEK",25600 MEADOWDALE,,FRANKLIN,MICHIGAN,48025,
292150557,"ELO TOUCH SOLUTIONS, INC.",301 CONSTITUTION DRIVE,,MENLO PARK,CALIFORNIA,94025,
292180001,SYNTHEON INC.,1555 CORAOPOLIS HEIGHTS ROAD,,MOON TOWNSHIP,PENNSYLVANIA,15108,
292460761,"WHG PROPERTIES, LLC",1920 W. MARSHALL STREET,,NORRISTOWN,PENNSYLVANIA,19403,
292510759,"RELIEVANT MEDSYSTEMS, INC.",2688 MIDDLEFIELD ROAD,SUITE A,REDWOOD CITY,CALIFORNIA,94063,
292630931,AIRWATCH LLC,1155 PERIMETER CENTER WEST,SUITE 100,ATLANTA,GEORGIA,30338,
292680560,TRELLEBORG PROTECTIVE PRODUCTS AB,JOHAN KOCKSGATAN 10,,TRELLEBORG,,231 81,SWEDEN
292700377,"DELTEC, INC.",1265 GREY FOX ROAD,,ST. PAUL,MINNESOTA,55112,
292700572,"MERIT MEDICAL SYSTEMS, INC.",1600 WEST MERIT PARKWAY,,SOUTH JORDAN,UTAH,84095,
292760316,"VASCULAR SOLUTIONS, INC.",6464 SYCAMORE COURT,,MINNEAPOLIS,MINNESOTA,55369,
292810173,"NUVASIVE, INC.",7475 LUSK BOULEVARD,,SAN DIEGO,CALIFORNIA,92121,
292880079,LUCKY LITTER LLC,2 N. RIVERSIDE PLAZA,SUITE 1433,CHICAGO,ILLINOIS,60606,
292880310,LUCKY LITTER LLC,2 N. RIVERSIDE PLAZA,SUITE 1433,CHICAGO,ILLINOIS,60606,
292880713,LUCKY LITTER LLC,2 N. RIVERSIDE PLAZA,SUITE 1433,CHICAGO,ILLINOIS,60606,
292880844,LUCKY LITTER LLC,2 N. RIVERSIDE PLAZA,SUITE 1433,CHICAGO,ILLINOIS,60606,
292880930,LUCKY LITTER LLC,2 N. RIVERSIDE PLAZA,SUITE 1433,CHICAGO,ILLINOIS,60606,
292890358,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ON",,N2L 3W8,CANADA
292900526,SYNERON MEDICAL LTD.,"TAVOR BUILDING, P.O. BOX 550",,YOKNEAM ILLIT,,20692,ISRAEL
293040427,"DOLBY LABORATORIES, INC.",100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
293040525,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
293040770,"DOLBY LABORATORIES, INC.",100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
293040839,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
293080214,PIXART IMAGING INC.,"5F, NO. 5, INNOVATION ROAD I, SCIENCE-BASED INDUSTRIAL PARK",,HSIN-CHU CITY,,,TAIWAN
293140423,IBIQUITY DIGITAL CORPORATION,8865 STANFORD BOULEVARD,SUITE 202,COLUMBIA,MARYLAND,21045,
293150025,AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.,NO. 1 YISHUN AVENUE 7,,SINGAPORE,,768923,SINGAPORE
293170260,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
293200510,"RESEARCH IN MOTION RF, INC.",1209 ORANGE STREET,,WILMINGTON,DELAWARE,19801,
293250145,"FUNDACIO BARCELONA MEDIA, FORMERLY FUNDACIO BARCELONA MEDIA UNIVERSITAT POMPEU FABRA","AVENIDA DIAGONAL 177, PLANTA 9",,BARCELONA,,08018,SPAIN
293300561,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
293360799,"DFB TECHNOLOGY, LTD.",3909 HULEN STREET,,FORT WORTH,TEXAS,76107,
293430021,RESMED LIMITED,1 ELIZABETH MACARTHUR DRIVE,,"BELLA VISTA, NEW SOUTH WALES",,2153,AUSTRALIA
293510411,STRYKER CORPORATION,2825 AIRVIEW BOULEVARD,,KALAMAZOO,MICHIGAN,49002,
293540120,GREATBATCH LTD.,10000 WEHRLE DRIVE,INTELLECTUAL PROPERTY,CLARENCE,NEW YORK,14031,
293540280,GREATBATCH LTD.,10000 WEHRLE DRIVE,INTELLECTUAL PROPERTY,CLARENCE,NEW YORK,14031,
293660025,"INFOBIONIC, INC.","M2D2, 600 SUFFOLK STREET",,LOWELL,MASSACHUSETTS,01854,
293690614,STRYKER CORPORATION,2825 AIRVIEW BOULEVARD,,KALAMAZOO,MICHIGAN,49002,
293690616,STRYKER CORPORATION,2825 AIRVIEW BOULEVARD,,KALAMAZOO,MICHIGAN,49002,
293700602,"ROSS CREEK MEDICAL, INC.",16417 PEACOCK LANE,,LOS GATOS,CALIFORNIA,95032,
293760241,"ELO TOUCH SOLUTIONS, INC.",301 CONSTITUTION DRIVE,,MENLO PARK,CALIFORNIA,94025,
293840405,HOWMEDICA OSTEONICS CORP.,325 CORPORATE DRIVE,,MAHWAH,NEW JERSEY,07430,
293840686,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
293940572,"NUVASIVE, INC.",7475 LUSK BOULEVARD,,SAN DIEGO,CALIFORNIA,92121,
293990401,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
294020445,"MERIT MEDICAL SYSTEMS, INC.",1600 WEST MERIT PARKWAY,LEGAL DEPARTMENT,SOUTH JORDAN,UTAH,84095,
294130260,"CHILDREN ORAL CARE, LLC",6645 CABALLERO BOULEVARD,,BUENA PARK,CALIFORNIA,90620,
294180271,"SCRIBIT, LLC",2859 PACES FERRY ROAD,SUITE 1810,ATLANTA,GEORGIA,30339,
294310390,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
294310766,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
294320260,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
294320400,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
294320521,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
294330582,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
294340031,RESMED MOTOR TECHNOLOGIES INC,9540 DE SOTO AVENUE,,CHATSWORTH,CALIFORNIA,91311,
294430410,RESMED MOTOR TECHNOLOGIES INC,9540 DE SOTO AVENUE,,CHATSWORTH,CALIFORNIA,91311,
294530150,RADIO SYSTEMS CORPORATION,10427 PETSAFE WAY,,KNOXVILLE,TENNESSEE,37932,
294570083,"VMWARE, INC.",3401 HILLVIEW AVENUE,,PALO ALTO,CALIFORNIA,94304,
294590183,"GENERAMEDIX, INC.",150 ALLEN ROAD,,LIBERTY CORNER,NEW JERSEY,07938,
294590319,ACTELION ONE SA,25C BOULEVARD ROYAL,,LUXEMBOURG,,L-2449,LUXEMBOURG
294630771,"CREATIVE NAIL DESIGN, INC.",1125 JOSHUA WAY,,VISTA,CALIFORNIA,92081,
294820898,ASPECT IMAGING LTD,"HASHAKED 27, A.T. MODI'IN",P.O.B. 926,SHOHAM,,60850,ISRAEL
294870070,"K2M, INC.",751 MILLER DRIVE SE,SUITE F-1,LEESBURG,VIRGINIA,20175,
295130763,DENDRON GMBH,UNIVERSITATSSTRASSE 142,,44799 BOCHUM,,,GERMANY
295160890,"SHUR-CO, LLC",2309 SHUR-LOK STREET,,YANKTON,SOUTH DAKOTA,57078-0713,
295180502,STRATUS TECHNOLOGIES BERMUDA LTD.,"REIDHALL, 3 REID STREET",,HAMILTON,,HM 11,BERMUDA
295340769,"MIMEDX GROUP, INC.",60 CHASTAIN CENTER BLVD.,SUITE 60,KENNESAW,GEORGIA,30144,
295350561,"BIOFORM MEDICAL, INC.",1875 SOUTH GRANT ST.,SUITE #110,SAN MATEO,CALIFORNIA,94402,
295350628,"SKINMEDICA, INC.",5909 SEA LION PLACE,SUITE H,CARLSBAD,CALIFORNIA,92010,
295460516,"BRAEMAR MANUFACTURING, LLC",1285 CORPORATE CENTER DRIVE,,EAGAN,MINNESOTA,55121,
295630075,"SWELLING SOLUTIONS, INC.",1331 TYLER STREET NE,SUITE 200,MINNEAPOLIS,MINNESOTA,55413,
295880503,RESEARCH IN MOTION CORPORATION,1209 ORANGE STREET,,WILMINGTON,DELAWARE,19801,
295880603,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ON",,N2L 3W8,CANADA
295880714,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ON",,N2L 3W8,CANADA
295940314,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ON",,N2L 3W8,CANADA
295940368,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ON",,N2L 3W8,CANADA
295950683,"MYSIMON, INC.",2933 BUNKER HILL LANE,SUITE 202,SANTA CLARA,CALIFORNIA,95054,
296010874,BOVIE MEDICAL CORPORATION,5115 ULMERTON ROAD,,CLEARWATER,FLORIDA,33760,
296040583,"ORION ENERGY SYSTEMS, INC.",1204 PILGRIM ROAD,,PLYMOUTH,WISCONSIN,53072,
296200909,ANSELL HEALTHCARE PRODUCTS LLC,111 WOOD AVENUE SOUTH,SUITE 210,ISELIN,NEW JERSEY,08830,
296260290,HOWMEDICA OSTEONICS CORP.,325 CORPORATE DRIVE,,MAHWAH,NEW JERSEY,07430,
296290625,OMAX CORPORATION,21409 72ND AVE SOUTH,,KENT,WASHINGTON,98032,
296420842,"IMPINJ, INC.",701 N 34TH STREET,SUITE 300,SEATTLE,WASHINGTON,98103,
296540754,DOLBY INTERNATIONAL AB,"APOLLO BUILDING, 3E",HERIKERBERGWEG 1-35,AMSTERDAM ZUIDOOST,,1101 CN,NETHERLANDS
296690325,"DOLBY LABORATORIES, INC.",100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
296690391,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
296690741,"DOLBY LABORATORIES, INC.",100 POTRERO AVENUE,.,SAN FRANCISCO,CALIFORNIA,94103,
296690908,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,.,SAN FRANCISCO,CALIFORNIA,94103,
296700550,"DOLBY LABORATORIES, INC.",100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
296700597,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
296790285,"UNITED STATES ENDOSCOPY GROUP, INC.",5976 HEISLEY ROAD,,MENTOR,OHIO,44060,
296820075,"GENERAL MILLS, INC.","NUMBER ONE GENERAL MILLS BOULEVARD, PO BOX 1113",M04-A,MINNEAPOLIS,MINNESOTA,55426,
296820624,"ALLERGAN SALES, LLC",2525 DUPONT DRIVE,,IRVINE,CALIFORNIA,92612,
296840573,RESEARCH IN MOTION JAPAN LIMITED,5-27-7 SENDAGAYA,,"SHIBUYA-KU, TOKYO",,151-0051,JAPAN
296840749,RESEARCH IN MOTION CORPORATION,"BUILDING 6, BRAZOS EAST, SUITE 100",5000 RIVERESIDE DRIVE,IRVING,TEXAS,75039,
296840865,RESEARCH IN MOTION UK LIMITED,CENTRUM HOUSE,36 STATION ROAD,"EGHAM, SURREY",,TW20 9LF,UNITED KINGDOM
296850539,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ONTARIO",,N2L 3W8,CANADA
296850637,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ONTARIO",,N2L 3W8,CANADA
297020904,"RESEARCH IN MOTION RF, INC.",THE CORPORATION TRUST CENTER,1209 ORANGE STREET,WILMINGTON,DELAWARE,19801,
297070070,SMITH & NEPHEW PLC,15 ADAM STREET,,LONDON,,WC2N 6LA,UNITED KINGDOM
297320070,SYMANTEC CORPORATION,350 ELLIS STREET,,MOUNTAIN VIEW,CALIFORNIA,94043,
297340622,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
297400370,ATWOOD MOBILE PRODUCTS LLC,1120 NORTH MAIN STREET,,ELKHART,INDIANA,46514,
297420984,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
297430460,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
297430481,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
297430484,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
297430575,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
297440234,THE WHITAKER CORPORATION,"4550 NEW LINDEN HILL ROAD, SUITE 450",,WILMINGTON,DELAWARE,19808,
297450266,HILL-ROM SERVICES PTE. LTD.,1 YISHUN AVENUE 7,,SINGAPORE,,768923,SINGAPORE
297520926,"ALLERGAN, INC.",2525 DUPONT DRIVE,,IRVINE,CALIFORNIA,92612,
297600320,"CASTRO, FRANK","12307 OLD LAGRANGE ROAD, STE. 105",,LOUISVILLE,KENTUCKY,40245,
297660842,TRAFFIX COMMUNICATION SYSTEMS LTD.,5B HA'NAGAR ST.,,HOD HA'SHARON,,45240,ISRAEL
297660889,TRAFFIX COMMUNICATION SYSTEMS LTD.,5B HA'NAGAR ST.,,HOD HA'SHARON,,45240,ISRAEL
297680834,"OBJECT VIDEO, INC.","11600 SUNRISE VALLEY DR., #290",,RESTON,VIRGINIA,U.S.A. 20191,
297750474,SYMANTEC CORPORATION,350 ELLIS STREET,,MOUNTAIN VIEW,CALIFORNIA,94043,
297850130,WMS GAMING INC.,800 SOUTH NORTHPOINT BLVD.,,WAUKEGAN,ILLINOIS,60085,
297930716,"INFORMATICA SOFTWARE, LIMITED",100 CARDINAL WAY,,REDWOOD CITY,CALIFORNIA,94063,
298000662,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
298040408,INFORMATICA CORPORATION,100 CARDINAL WAY,,REDWOOD CITY,CALIFORNIA,94063,
298090251,ACACIA RESEARCH GROUP LLC,6136 FRISCO SQUARE BLVD.,SUITE 385,FRISCO,TEXAS,75034,
298090314,LIFESCREEN SCIENCES LLC,6136 FRISCO SQUARE BLVD.,SUITE 385,FRISCO,TEXAS,75034,
298100019,WMS GAMING INC.,800 SOUTH NORTHPOINT BLVD.,,WAUKEGAN,ILLINOIS,60085,
298350843,"GENERAL MILLS, INC.","NUMBER ONE GENERAL MILLS BOULEVARD, PO BOX 1113",M04-A,MINNEAPOLIS,MINNESOTA,US 55426,
298560106,"F5 NETWORKS, INC.",401 ELLIOTT AVENUE WEST,,SEATTLE,WASHINGTON,98119,
298560155,"F5 NETWORKS, INC.",401 ELLIOTT AVENUE WEST,,SEATTLE,WASHINGTON,98119,
298570728,STRYKER CORPORATION,2825 AIRVIEW BLVD.,,KALAMAZOO,MICHIGAN,49002,
298570728,STRYKER NV OPERATIONS LIMITED,ARTHUR COX BUILDING,EARLSFORT TERRACE,DUBLIN,,2,IRELAND
298650618,RESMED LIMITED,1 ELIZABETH MACARTHUR DRIVE,,"BELLA VISTA, NEW SOUTH WALES",,2153,AUSTRALIA
298710875,"SOLARBRIDGE TECHNOLOGIES, INC",9229 WATERFORD CENTRE BLVD,,AUSTIN,TEXAS,78758,
298720182,"CASTRO, FRANK","12307 OLD LAGRANGE ROAD, STE. 105",,LOUISVILLE,KENTUCKY,40245,
298750936,RADIO SYSTEM CORPORATION,10427 PETSAFE WAY,,KNOXVILLE,TENNESSEE,37932,
298800006,"ALLERGAN, INC.",2525 DUPONT DRIVE,,IRVINE,CALIFORNIA,92612,
298810470,"SOLARBRIDGE TECHNOLOGIES, INC.","9229 WATERFORD CENTRE BLVD., SUITE 110",,AUSTIN,TEXAS,78758,
298900180,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
298900304,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
298950596,W & F MANUFACTURING LLC,8817 WEST MARKET STREET,,COLFAX,NORTH CAROLINA,27235,
299000285,"ACTIVISION PUBLISHING, INC.",3100 OCEAN PARK BLVD.,,SANTA MONICA,CALIFORNIA,90405,
299050021,"UNITED SCIENCES, LLC",2277 PEACHTREE ROAD,SUITE D,ATLANTA,GEORGIA,30309,
299090338,THE SPECTRANETICS CORPORATION,9965 FEDERAL DRIVE,,COLORADO SPRINGS,COLORADO,80921,
299110885,VONAGE NETWORK INC.,23 MAIN STREET,,HOLMDEL,NEW JERSEY,07733,
299140566,"ALLERGAN, INC.",2525 DUPONT DRIVE,,IRVINE,CALIFORNIA,92612,
299230965,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ON",,N2L 3W8,CANADA
299230975,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ON",,N2L 3W8,CANADA
299240037,RESEARCH IN MOTION UK LIMITED,"CENTRUM HOUSE, 36 STATION ROAD",,"EGHAM, SURREY",,TW20 9LF,UNITED KINGDOM
299260505,"GENERAL MILLS IP HOLDINGS II, LLC","NUMBER ONE GENERAL MILLS BOULEVARD, PO BOX 1113",M04-A,MINNEAPOLIS,MINNESOTA,55426,
299350504,ROCHE DIAGNOSTICS INTERNATIONAL AG,FORRENSTRASSE 2,,ROTKREUZ,,6343,SWITZERLAND
299360291,SMITH & NEPHEW PLC,15 ADAM STREET,,LONDON,,WC2N 6LA,UNITED KINGDOM
299360714,"EUREKA MOBILITY, INC.",16131 VANDERBILT,,ODESSA,FLORIDA,33556,
299400927,VISTO CORPORATION DBA GOOD TECHNOLOGY,101 REDWOOD SHORES PKWY,4TH FLOOR,REDWOOD CITY,CALIFORNIA,94065,
299470053,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
299470066,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
299490889,"IDEXX LABORATORIES, INC.",ONE IDEXX DRIVE,,WESTBROOK,MAINE,04092,
299490911,"DIVERGENCE, INC.",1005 NORTH WARSON ROAD,SUITE 401,ST. LOUIS,MISSOURI,63132,
299550866,ACACIA RESEARCH GROUP LLC,6136 FRISCO SQUARE BLVD.,SUITE 385,FRISCO,TEXAS,75034,
299560254,"TARGUS GROUP INTERNATIONAL, INC.",1211 NORTH MILLER STREET,,ANAHEIM,CALIFORNIA,92806,
299590972,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"308 BYNUM HALL, CB#4105",,CHAPEL HILL,NORTH CAROLINA,27599,
299600013,BRITISH COLUMBIA CANCER AGENCY BRANCH,600 WEST 10TH AVENUE,,VANCOUVER,,V5Z4E6,CANADA
299620119,UNIVERSITY OF UTAH RESEARCH FOUNDATION,615 ARAPEEN DRIVE,SUITE 310,SALT LAKE CITY,UTAH,84108,
299710857,NANOSTRING TECHNOLOGIES,530 FAIRVIEW AVENUE NORTH,SUITE 2000,SEATTLE,WASHINGTON,98109,
299750629,"BIOCLASSIFIER, LLC",226 SPENCER ROAD,,ST. LOUIS,MISSOURI,63119,
299750694,GRUPO ESPANOL DE INVESTIGACION EN CANCER DE MAMA,AVENIDA DE LOS PIRINEOS 7,"OFICINA 1-14, SAN SEBASTIAN DE LOS REYES",MADRID,,28700,SPAIN
299750721,"BIOCLASSIFIER, LLC",226 SPENCER ROAD,,ST. LOUIS,MISSOURI,63119,
299880548,"ALLERGAN SALES, LLC",2525 DUPONT DRIVE,,IRVINE,CALIFORNIA,92612,
299990988,"VOLCANO THERAPEUTICS, INC.","26061 MERIT CIRCLE, SUITE 103",,LAGUNA HILLS,CALIFORNIA,92653,
300000660,MCKESSON FINANCIAL HOLDINGS,"CLARENDON HOUSE, 2 CHURCH STREET",,HAMILTON,,HM 11,BERMUDA
300030055,LIFEPORT SCIENCES LLC,6136 FRISCO SQUARE BLVD.,SUITE 385,FRISCO,TEXAS,75034,
300030502,ENDOSONICS CORPORATION,2870 KILGORE ROAD,,RANCHO CORDOVA,CALIFORNIA,95670,
300040097,CORANGE INTERNATIONAL LIMITED,CORNER HOURSE,20 PARLIAMENT STREET,HAMILTON,,MM 12,BERMUDA
300040119,CORANGE INTERNATIONAL LIMITED,CORNER HOURSE,20 PARLIAMENT STREET,HAMILTON,,MM 12,BERMUDA
300400676,"DANIEL MEASUREMENT AND CONTROL, INC.",11100 BRITTMOORE PARK DRIVE,,HOUSTON,TEXAS,77041,
300560931,BRITISH COLUMBIA CANCER AGENCY BRANCH,600 WEST 10TH AVENUE,BRITISH COLUMBIA,VANCOUVER,,V5Z4E6,CANADA
300570008,"VMWARE, INC.",3401 HILLVIEW AVENUE,,PALO ALTO,CALIFORNIA,94304,
300630676,INTERMEC IP CORP.,6001 36TH AVENUE WEST,,EVERETT,WASHINGTON,98203,
300650837,VIDEOLINK LLC,1230 WASHINGTON STREET,,NEWTON,MASSACHUSETTS,02465,
300720663,"MEDRAD, INC.",ONE MEDRAD DRIVE,,INDIANOLA,PENNSYLVANIA,15051,
300780985,"ALLERGAN SALES, LLC",2525 DUPONT DRIVE,,IRVINE,CALIFORNIA,92612,
300830443,INTERMEC IP CORP.,6001 36TH AVENUE WEST,,EVERETT,WASHINGTON,98203,
301000213,COREL CORPORATION,1600 CARLING AVENUE,,"OTTAWA, ONTARIO",,K1Z 8R7,CANADA
301020530,"VASCULAR SOLUTIONS, INC.",6464 SYCAMORE COURT,,MINNEAPOLIS,MINNESOTA,55369,
301020581,"VASCULAR SOLUTIONS, INC.",6464 SYCAMORE COURT,,MINNEAPOLIS,MINNESOTA,55369,
301020601,"VASCULAR SOLUTIONS, INC.",6464 SYCAMORE COURT,,MINNEAPOLIS,MINNESOTA,55369,
301020607,"VASCULAR SOLUTIONS, INC.",6464 SYCAMORE COURT,,MINNEAPOLIS,MINNESOTA,55369,
301020621,"VASCULAR SOLUTIONS, INC.",6464 SYCAMORE COURT,,MINNEAPOLIS,MINNESOTA,55369,
301080750,SMITH & NEPHEW PLC,15 ADAM STREET,,IRVINE,,WC2N 6LA,UNITED KINGDOM
301100098,NORAND CORPORATION,550 SECOND STREET SE,,CEDAR RAPIDS,IOWA,52401,
301100599,INTERMEC IP CORP.,6001 36TH AVENUE WEST,,EVERETT,WASHINGTON,98203,
301130400,"MINDRAY DS USA, INC.",800 MACARTHUR BLVD.,,MAHWAH,NEW JERSEY,07430,
301150800,"IGIP, LLC","12307 OLD LAGRANGE ROAD, STE. 105",,LOUISVILLE,KENTUCKY,40245,
301150944,INTERMEC IP CORP.,6001 36TH AVENUE WEST,,EVERETT,WASHINGTON,98203,
301160975,"MYNOSYS CELLULAR DEVICES, INC.","1061 EASTSHORE HIGHWAY, SUITE 201",,ALBANY,CALIFORNIA,94710,
301350582,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
301350740,"UNITED STATES PIPE AND FOUNDRY COMPANY, LLC",3300 FIRST AVENUE NORTH,,BIRMINGHAM,ALABAMA,35222,
301480281,"SMITH & NEPHEW, INC.",1450 BROOKS ROAD,,MEMPHIS,TENNESSEE,38016,
301480284,T. J. SMITH & NEPHEW LIMITED,PO BOX 81,101 HESSLE ROAD,"HULL, HU3 2BN",,,UNITED KINGDOM
301590303,"AMICUS, LLC",12 HERITAGE COURT,,PRARIE,TEXAS,75050,
301590380,"K2M, INC.",751 MILLER DRIVE S.E.,SUITE F-1,LEESBURG,VIRGINIA,20175,
301770366,"DANIEL MEASUREMENT AND CONTROL, INC.",11100 BRITTMOORE PARK DRIVE,,HOUSTON,TEXAS,77041,
301780041,GREAT LAKES NEUROTECHNOLOGIES INC.,10055 SWEET VALLEY DRIVE,,VALLEY VIEW,OHIO,44125,
301890120,"DANIEL MEASUREMENT AND CONTROL, INC.",11100 BRITTMOORE PARK DRIVE,,HOUSTON,TEXAS,77041,
