assignee_id,assignee_organization,assignee_type,assignee_lastknown_country,assignee_total_num_patents,assignee_total_num_inventors,nb_marked_patents,proportion_marked_patents
f8731f87-4cb5-41a8-9e3b-b9aa54787ed5,"DNA TWOPOINTO, INC.",2,US,17,9,12,0.706
f98db76c-c823-40bf-be3b-804382ae1952,Abbott Medical Optics Inc.,2,US,299,182,68,0.227
fbb85cf2-afc5-4979-8aad-054b701ea7e7,"Prairie Packaging, Inc.",2,US,28,4,1,0.036
fc62148c-2cc6-421a-b52f-4580d3ff6047,M & D RP LLC,2,US,2,1,2,1.0
fed93911-2ebb-45a6-bb14-4079d6591ba2,Progentech Limited,3,VG,2,4,2,1.0
02d69217-04b0-4800-8ff9-b3c79ed84610,"Hemosphere, Inc.",2,US,12,8,3,0.25
0610ce7f-095a-439e-85fe-62871caafeac,Radio Sysetms Corporation,2,US,1,2,1,1.0
06959dee-d182-4bf3-91e6-e15ed87340ba,N.V.Organon,3,NL,103,196,2,0.019
0cc2e54c-4566-45d8-bc08-ecf6af9c215f,Nexiant,2,US,5,2,1,0.2
0f7e5cac-6e08-44d6-9d7f-7c293701727d,AMBU A\/S,3,DK,49,65,1,0.02
13d016cb-934b-42ff-ad70-a20257b29e46,"Artesyn Technologies, Inc.",2,US,46,45,1,0.022
16360ed4-e3b3-4d48-9ed8-96ccd0dab5b8,"Cave Consulting Group, Inc.",2,US,13,5,7,0.538
168fa632-b45f-4dff-ad91-624ee1f09592,Eppendael AG,3,DE,1,1,1,1.0
25930ba6-50f1-4c11-ac46-1decf3849abc,LIFE TECHNOLOGIES CORPORATION,2,US,1410,1261,1,0.001
2601b37a-e8b1-461b-93d9-4dcb02269274,KENNAMETAL INC.,2,US,1409,828,1,0.001
26458e68-b8db-4724-abfa-5bd95ea5659e,"Theken Spine, LLC",2,US,61,44,16,0.262
292f1a5b-2f74-4896-8c42-fe9743f1b576,Knauf Insulation,3,BE,60,38,6,0.1
2b8ef938-c97a-41bd-861a-ee66087a9e97,TauTheta Instruments LLC,2,US,2,2,1,0.5
3340aee2-efdd-4c00-b772-312243108ae0,"Onyx Therapeutics, Inc.",2,US,50,49,5,0.1
34340168-ce34-4e78-b733-675a9e14a0f3,"OSSEON THERAPEUTICS, INC.",2,US,2,4,2,1.0
37d2885d-1374-4ac3-bda6-b0e76a264598,"Golight, Inc.",2,US,26,10,3,0.115
38954acd-07e8-4b08-aaeb-461c7bf4b8cf,Alfred University,2,US,59,58,1,0.017
38e04ecf-118f-4333-8945-631533f556ab,Metromont Corporation,2,US,2,10,1,0.5
3b0a2b99-8c33-464b-91fd-a64b4317d55d,CFO Technology Corporation,2,US,2,2,1,0.5
3d53818d-a784-4f6f-adfd-2765e30676df,Japan Automobile Research Institute,3,JP,6,23,2,0.333
4556010e-b62e-4fd9-bb6f-edc34c71727c,"Seminis Vegtable Seeds, Inc.",2,US,3,3,1,0.333
4747284a-d7d3-42c7-9db3-74ef9424d158,"ORTHO-CLINICAL DIAGNOSTICS, INC.",2,US,153,214,1,0.007
47d0d67b-8f8b-42bf-b817-b0d18931f697,"Intersect ENT, Inc.",2,US,34,20,16,0.471
49537d1d-9b6d-4687-8264-39c07d4b020e,"Vocollect Healthcare Systems, Inc.",2,US,15,17,3,0.2
4a3b9fa0-af52-41fa-b2ab-b74f4bd7238a,Greatbatch Ltd.,2,US,541,362,7,0.013
4e5dca2e-dd78-4f5f-8e12-b40f4f09745b,AUGUSTA PHARMACEUTICALS INC.,2,US,11,27,3,0.273
55bb80cb-efa5-4de4-a1a8-f68e6a2e195c,Thermo Niton Analyzer LLC,2,US,1,1,1,1.0
58bc948e-af32-44ba-b234-eab4a81d8a4f,ASPECT MAGNET TECHNOLOGIES LTD.,3,IL,5,4,5,1.0
598fe65c-40cd-4c2d-aa6b-30834e300327,Japan Science and Technology Agency,3,JP,1199,2030,1,0.001
5b0b2f2a-1e68-4c15-9113-5e4dcde913ea,"Burris Company, Inc.",2,US,51,31,6,0.118
6059807d-6051-4114-8807-0a612cb6c3a4,"STANDARD LIFTERS, INC.",2,US,40,5,29,0.725
61cd261d-6ce8-4601-bffe-6d4881b2c9b2,"St. Jude Medical, Cardiology Division, Inc.",2,US,423,351,2,0.005
63cacd0c-250c-4a67-9412-8c9bfa875207,"Apex Ortho Innovations, LLC",2,US,22,9,1,0.045
69c94300-2943-4d31-936c-5af86047b772,The Procter & Gamble Compmany,2,US,1,5,1,1.0
6b9c9b1f-71de-4853-acec-3abf7d4a4078,"ACTIVE SIGNAL TECHNOLOGIES, INC.",2,US,8,12,1,0.125
6bb99f8a-9ac3-483e-9b23-b93fbd5216d5,"Inova Diagnostics, Inc.",2,US,8,19,2,0.25
6d7c2809-7c42-4e65-8ee4-422de5a5f57a,RR Medsciences Pty. Ltd.,3,AU,7,3,4,0.571
6d95cbf4-2d05-4392-949b-7e6578366b4e,"Warner Chilcott Company, LLC",2,US,40,62,2,0.05
6e11863c-ffa7-4011-8d19-3de8aef9e3e9,IRIDEX Corporation,2,US,28,27,8,0.286
6e9dcd9c-8c9b-4b02-a2c0-d6aacfd9216e,QNZ Software Systems GmbH & Co. KG,3,DE,1,1,1,1.0
6fa6e65b-72f2-4ef1-921d-b3ef704b0cf2,"CHRISTIE DIGITAL SYSTEMS USA, INC.",2,US,119,112,22,0.185
7206394d-977c-4dac-96d9-2c3280cb63a9,Let's Gel Incorporated,2,US,9,4,3,0.333
73b46c31-273a-484f-83a0-d048bae264fd,"CareFusion 2200, Inc.",2,US,130,153,10,0.077
74137834-16db-4d61-96c7-d8a7265c1ce3,Children's Hospital Medical Center,2,US,269,314,13,0.048
75d91bba-90a3-4a9c-a4d5-3b96afdb50e2,"AT&T Intellectual Property I, L.P.",2,US,15681,6574,2,0.0
77f32da2-adc6-4e8a-a600-59aac83a3c52,"Sabal Medical, Inc.",2,US,2,1,2,1.0
7abbd797-55da-420c-b789-13ab46abeb0e,Remote Marine Systems Limited,3,GB,1,2,1,1.0
7f57a580-1021-4f61-a1e5-4f1263a8aca8,Brocade Communications Systems LLC,2,US,534,502,73,0.137
7f6fa922-ea73-4c52-824a-38de2aa687ad,"Expolmaging, Inc.",2,US,3,3,2,0.667
8021cf52-9b0d-4108-96df-1e0c9ca09e72,American Underwater Products,2,US,13,11,2,0.154
83c0d16f-5c3e-49a6-9e5f-eb2e5a46233a,"Abbott Point of Care, Inc.",2,US,207,129,18,0.087
83dcab01-af84-4b75-b5da-36d7bb4dbd16,"Anodyne Medical Device, Inc.",2,US,14,10,3,0.214
8bdf5023-8363-456b-aa6c-1ca5144b2279,"Benvenue Medical, Inc.",2,US,55,27,27,0.491
8cc8a301-42e9-49ed-a9a0-abf3cf9c1bfd,CONVATEC TECHNOLOGIES INC.,2,US,107,105,3,0.028
8ce109d6-b9e3-4bd5-a20e-9d8b6e214f36,SHARP KABUSHIKI KAISHA,3,JP,23597,10360,10,0.0
948b1f65-6f15-4aea-bb3f-46931a3a5091,Nissan Chemical Corporation,3,JP,1226,1189,4,0.003
94bc2487-b72d-4e01-9afc-207fdb733cbe,"Federal-Mogul Worldwide, Inc.",2,US,450,318,1,0.002
983106a0-b3c2-48e1-a12c-34ae0ec04ed3,"Iquum, Inc.",2,US,3,5,1,0.333
98501264-9e5c-4b8e-bb5c-00d55f0d5061,"K2M, Inc.",2,US,298,174,96,0.322
99950568-d4b9-4c2b-9e60-f47686da3048,Osmetech Molecular Diagnostics,2,US,1,1,1,1.0
9de79bc2-0047-4c02-af35-dcf187eecbed,"Digital Networks North America, Inc.",2,US,17,34,2,0.118
9e1964e9-84a3-4e77-96ba-d10c884c0109,"Adaptive Aerodynamic, LLC",2,US,5,1,3,0.6
9f556d93-5218-42f7-85cd-2d8713903840,"Abraxis BioScience, LLC",2,US,74,27,12,0.162
ae42fa7b-2853-4cb4-ba23-eec44f6e0d02,Johnson Thread-View Systems,2,US,1,2,1,1.0
af997c93-e21d-4b87-ad71-41e356ad685b,"Weiler Engineering, Inc.",2,US,72,38,3,0.042
b0cd87a4-304a-45fe-b1c5-5e6df85647b1,"Tech Pharmacy Services, LLC",2,US,14,11,8,0.571
b301703e-a586-427c-9a2c-add574bc89d1,"Patient Safety Technologies, Inc.",2,US,2,2,2,1.0
b318b0ee-4c32-4398-9851-d8bc63c8eca4,"STRYKER IRELAND, LTD",2,US,12,17,4,0.333
b39ad7eb-e58c-4ab1-82e7-2c492592be96,"GENOMAS, INC.",2,US,5,6,1,0.2
b6fd06d8-d90e-4096-99ce-2291ea69885c,OSTIAL CORPORATION,2,US,4,9,1,0.25
b7d4acc2-7c06-4547-9b9c-d0bd68d8715b,ARC'TERYX EQUIPMENT INC.,3,CA,12,11,4,0.333
b9c8c30d-2766-47cf-8f63-b7be09e11cd4,Ahura Scientific Inc.,2,US,10,19,6,0.6
ba1431b8-3f29-417b-983d-b52a5604aafd,DataCenterTechnologies N.V,2,US,2,1,1,0.5
be6ea261-243c-44cb-bae8-1221fdb603ba,CONCEPT MATRIX SOLUTIONS,2,US,21,5,2,0.095
be7bb275-3961-41a0-88cf-23d7d977e34f,"Biosense Websters, Inc.",2,US,1,1,1,1.0
bf4f97b1-a52d-4476-bd08-90290b46d78c,"Intoximeters, Inc.",2,US,10,14,3,0.3
c8f6d726-f19a-44c5-bfb4-b2b75d24373b,Johnson & Johnson Consumer Inc.,2,US,696,735,4,0.006
ca613aa2-2f67-45d2-a388-c26508fd170d,,4,US,1,1,1,1.0
cbb602f6-9890-4ac0-ae54-460b50137fb6,"Luminex Molecular Diagnostics, Inc.",3,CA,18,16,2,0.111
d231da19-7709-40a3-a527-a37595871970,"Dekk-Tec, Inc.",2,US,8,1,1,0.125
d2d78021-8680-4853-b096-06916fd419ca,Hill-Rom S.A.S.,3,FR,12,15,1,0.083
d5081634-5b93-4bd6-a547-3bd185cf038d,Flexera Software LLC,2,US,53,53,34,0.642
d5256fef-dd0a-4647-bb71-b78c42fb126b,Green Source Energy LLC,2,US,13,5,4,0.308
d5453600-149a-47c8-82e3-b8a41d9f5cf5,"Protochips, Inc.",2,US,38,13,17,0.447
d6fed5d9-eb65-4271-8199-a5e97d3562a5,"NeoTract, Inc.",2,US,63,46,20,0.317
db585502-dd2a-43d3-b941-3190484cc2a9,"Agrium, Inc.",3,CA,12,20,3,0.25
dbe7bc52-5e73-49dc-afd2-a06d1c226102,Kraton Polymers U.S. LLC,2,US,196,165,12,0.061
df99fe3f-5959-4281-be33-75fc056ccc91,Symantec Operting Corporation,2,US,2,3,1,0.5
e6af6d07-2fbc-4eae-9e75-2ea886c7e8ec,"HORIBA STEC, Co., Ltd.",3,JP,123,119,28,0.228
e6c68d61-b0b0-4009-be70-aff59bf67803,"Logitech International, S.A.",3,,12,5,2,0.167
e76ca4d4-e5db-438a-a381-47f8955ca5be,NOVA Chemicals (International) S.A.,3,CH,367,338,10,0.027
e7a6a9d7-7905-4fa2-a58b-6c88cb7fceee,"Alcotek, Inc.",2,US,20,11,4,0.2
eca74a0b-f80c-4aba-bf3a-ecb605962496,"CURBELL ELECTRONICS, INC.",2,US,4,6,2,0.5
ecfefb45-37f8-417b-be12-19c6869a6b42,HUBER ENGINEERED WOODS LLC,2,US,45,41,15,0.333
ee97eee2-43ea-40b6-a509-bbb381869832,SAR code Corporation,2,US,4,4,3,0.75
f92473fe-3c9f-4461-a7aa-6310530cf024,"Simpson Strong-Tie Company, I{umlaut over (n)}c.",2,US,2,4,2,1.0
fb1c2c62-14cf-4a3f-870c-c26d07ba1f48,Agruim Inc.,3,CA,1,3,1,1.0
fbbe06fb-251e-45b7-a29e-64a3edf0694a,"Veterinary Ventures, Inc.",2,US,4,4,1,0.25
fe9bfb3f-7922-4215-8e7c-98e3e00c6f66,E-Lane Systems Inc.,3,CA,5,2,2,0.4
ff497c9e-9727-4412-aff3-b38096a561f1,"Vactor\/Guzzler Manufacturing, Inc.",2,US,3,10,1,0.333
005825af-d194-4b0d-bc9c-9fadeb2296c0,"Dong-A Pharmaceutical Co., Ltd",3,KR,27,137,2,0.074
0136a7f6-1083-409a-a521-da27a9d652cd,Activiews Ltd.,3,IL,2,1,1,0.5
02ad39b3-4593-4d13-8424-ec6ce4c0ce03,Geotab Inc.,3,CA,31,32,10,0.323
03cf3541-672b-4a1a-9cba-211b882efe32,BRACCO DIAGNOSTICS INC.,2,US,100,67,2,0.02
06658e26-fb78-4f34-8371-adec5291dcfc,"IPC Systems, Inc.",2,US,25,37,13,0.52
09aab528-e5c4-4e5c-b6f0-640da8f708a0,Qimonda North America Corp.,2,US,80,65,1,0.012
0c206330-9213-4549-ab03-673ec6f3cc99,"Bolton Medical, Inc.",2,US,47,18,20,0.426
1450fde5-3d51-4376-8bf3-2ea1ca4af351,"ORTHOCON, Inc.",2,US,5,1,5,1.0
1783c271-d578-4829-9427-b7785abfc033,,4,US,2,1,1,0.5
19d9d4f4-ef5c-42db-bd72-e87181b374af,LiveU Ltd.,3,IL,26,7,18,0.692
1aa882e4-d002-4f62-922b-93913051cf95,"Direct Electron, LP",2,US,3,5,2,0.667
1e4d0007-b38e-4441-b73f-e4cfeab6ea80,Aquaporin A\/S,3,DK,6,14,4,0.667
1e8c0db7-af43-435e-a523-7227576d3f23,"Phygen, LLC",2,US,10,11,1,0.1
1fd541c6-43f5-4f36-a9f6-dd4218629807,"FCI HOLDINGS DELAWARE, INC.",2,US,43,50,17,0.395
20c39c24-3813-4aa1-868d-f0f0e12629dd,"FEDEX CORPORATE SERVICES, INC.",2,US,135,81,1,0.007
22924881-985c-4da5-b5f0-8fe68babb9c1,"Insitu, Inc.",2,US,136,86,3,0.022
299253ef-13d5-49c8-b8e3-bcaf912314b5,Avid Technology Europe Limited,3,unknown,2,5,2,1.0
2bb2cd35-8d47-4f22-b449-0d673aca949c,Progentix Orthobiology B.V.,3,NL,3,4,1,0.333
2be9c8be-94be-4099-8675-6757133f9acd,ResMed Motor Technologies Inc.,2,US,39,42,8,0.205
2d74226c-5b47-4ea6-9223-348b7ee6b3c2,"LG Display Co., Ltd.",3,KR,8585,5507,1,0.0
2ee2afbd-9621-4429-ad06-3b8ae5fd3d57,"WaveTec Vision Systems, Inc.",2,US,26,18,5,0.192
2f62609b-6c6c-41ba-9ffc-1d47e965d48f,Nippon Instruments Corporation,3,JP,5,11,1,0.2
3260b1db-e4b5-4ebc-8979-3deae9421406,"Packetmotion, Inc.",2,US,3,6,3,1.0
333827c9-6979-4931-9093-f6945657d91e,"Transcend Engineering and Technology, LLC",2,US,43,28,17,0.395
34cda49e-83c7-47f6-a6fd-6fa0d75442ad,"Soteira, Inc.",2,US,4,13,2,0.5
36691fed-9b95-46e4-83f5-ad473a6568f8,Georgia-Pacific Chemicals LLC,2,US,149,113,1,0.007
3bfed5f7-c226-431d-9b58-870e3bdccd49,"Tampa Bay Recreation, LLC",2,US,21,3,2,0.095
3c972fb7-6a39-44e4-99f3-90295db321f6,Data Center Technologies,2,US,3,6,1,0.333
411f79a2-a10c-4d1c-92d3-0b8119066bc2,"InstallShield, Inc.",2,US,1,2,1,1.0
423cfdd5-1cd7-4ac3-b796-273111f48832,Platypus IP LLC,2,US,21,19,3,0.143
453bccba-00bc-4af6-a3e2-8be4142e4776,"Intuitive Surgical Operations, Inc.",2,US,1226,491,18,0.015
45b653e7-be93-4d19-a4d9-b35db262a2f9,"SolarBridge Technologies, Inc.",2,US,45,28,11,0.244
477094e9-48b4-4146-83de-6ca0c1beee1d,DOW AGROSCIENCES LLC,2,US,1204,1171,3,0.002
4b5cdbfe-c46a-42af-81c4-5241f153963c,"Custom Spine, Inc.",2,US,46,14,6,0.13
4c5c005a-5d7e-4112-a64c-e763d26e88d5,MONOQUANT PTY. LTD.,3,AU,4,3,1,0.25
4c94cce6-7f5e-4a15-83c4-526d25a854b8,"OPTI CO., LTD.",3,JP,50,41,2,0.04
4f2142a6-468b-4d3d-bcf8-621ca45f09a5,"Wanova Technologies, Ltd.",3,IL,3,7,3,1.0
50375987-9f04-432d-aebb-571bec926e27,Thermo Funnigan LLC,2,US,1,1,1,1.0
537884b9-4299-4a5b-a143-507bff1a992b,Stryker Ortho Pedics,2,US,1,3,1,1.0
543f0df0-a2f7-4752-b495-3f1a5453f366,"Pathwork Diagnostics, Inc.",2,US,3,6,3,1.0
591b9480-a907-4dd6-b1ca-f6af8cdef368,NPS Corporation,3,KR,101,113,6,0.059
599aa5ee-6276-4bb5-a06b-e922bd8a1ddc,,4,US,3,3,1,0.333
5ab45ba0-978b-4774-9d0f-62151f5991d8,"McNeff Research Consultants, Inc.",2,US,7,6,1,0.143
61da18c5-1f8e-42d2-a3ef-0f9ade015edb,"Mindray DS USA, Inc.",2,US,33,26,15,0.455
637d6d31-03f9-4bd3-8520-7cb622051088,"Vococollect, Inc.",2,US,1,5,1,1.0
676a4ae4-bdcc-41b9-9f63-ef3c01a1ba50,"Advanced Mechanical Technology, Inc.",2,US,33,23,1,0.03
6a363f93-7409-4dd1-b482-102205418685,"DOW PHARMACEUTICAL SCIENCES, INC.",2,US,47,22,3,0.064
6b43c214-fdf2-4b82-af88-d643c3dd0bc1,Roche Diagnostics International AG,3,CH,190,225,11,0.058
6bb4282f-1309-4a5f-9f96-cd2a2ddeb4a7,"Designed Components, LLC",2,US,1,1,1,1.0
6fee6bb1-d0a0-45bf-8417-c3bd0745f9ad,"DADCO, INC.",2,US,17,10,7,0.412
7239071b-87d2-4d94-a0a6-64865449cc15,"Antares Pharma, Inc.",2,US,89,50,1,0.011
7518e74c-047b-40b4-bb30-195bbbeb378e,"Eveready Battery Company, Inc.",2,US,1034,518,1,0.001
76314bca-2376-4225-b611-2f3a0551958d,TELLUS MEDICAL SOLUTIONS LLC,2,US,6,6,3,0.5
7bea48be-d1e3-4754-b96e-11cb335ede2f,"BIOLARGO LIFE TECHNOLOGIES, INCORPORATED",2,US,11,7,2,0.182
7c0df0ff-3c82-4859-bbe6-068e4cff7400,Veolia Water Solutions & Technoloiges Support,3,FR,1,2,1,1.0
7dba27ef-8fdd-4c22-8e96-8ba05e81cb3f,Endosense SA,3,CH,13,9,6,0.462
8bdd3e5a-5013-4f72-b612-05864145a712,MERCK SHARP & DOHME CORP.,2,US,2078,2966,9,0.004
907492e4-85b1-4d0a-bcc5-47878000773e,"PIONEER HI-BRED INTERNATIONAL, INC.",2,US,5194,1316,4,0.001
972f0351-af63-4c89-a3ae-ea5a01820f68,Etcetera,3,FR,1,1,1,1.0
98f876ae-89ef-4275-a88d-5a7b982300da,"TIBA MEDICAL, INC.",2,US,2,2,1,0.5
99244c55-7ac4-47e9-99cd-02c184902f11,"PREMIER PAN COMPANY, INC.",2,US,11,11,1,0.091
9933c0d7-9b8f-4c69-b06c-d33486ecf9cb,"Supermus Pharmaceuticals, Inc.",2,US,1,4,1,1.0
a3306d5f-e8f3-4343-a105-bf9a2575a656,The Ohio Williow Wood Company,2,US,1,7,1,1.0
a5844a74-2e9a-4043-9788-58040dd73147,"Owens Corning Intellectual Capital, LLC",2,US,322,293,12,0.037
a5a22e11-a29f-4cef-850a-023779164ca8,"Halozyme, Inc.",2,US,49,34,1,0.02
aa703ab8-e9a2-4c82-9cd6-63d2b309242c,"Shenzen Mindray Bio-Medical Electronics Co., Ltd.",3,,1,3,1,1.0
ac1349aa-c142-4d95-806c-68b7ca42fb9e,"OPERATIONS TECHNOLOGY DEVELOPMENT, NFP",2,US,15,25,1,0.067
adea72ed-76c0-47de-9252-3dd79b7f870c,"Divergence, Inc.",2,US,40,25,7,0.175
aed3adf1-1aff-47f9-9a2e-91ebaefbe981,"TearScience, Inc.",2,US,67,29,28,0.418
b0defc7c-364b-47c6-ac8d-1e5957984b89,Emerson Network Power Energy Systems AB,3,SE,3,6,3,1.0
b30857bc-3aa0-407d-8fce-762d0188f329,"COPIUN, INC.",2,US,5,2,4,0.8
b433dbb4-2544-44d6-a2c5-10d4a3c4aca2,Bone Support AB,3,SE,13,15,4,0.308
bb0a7f87-ebf6-4f8a-abe6-5059a55fbd25,KOREA CENTERS FOR DISEASE CONTROL AND PREVENTION,3,KR,38,112,2,0.053
bb4f9e5d-9984-4087-9ee1-38ea25e51d59,"BRICA, Inc.",2,US,16,6,6,0.375
c31fdbf8-f875-482b-b9ce-a44f3a3d9860,"Anti-Pollution Technology, L.P.",2,US,11,9,1,0.091
c80c9e53-2b52-4024-ad4b-dd8a46744b2f,"LogLogic, Inc.",2,US,6,8,4,0.667
c8eb72d1-accc-4a67-b3fc-c8fcbc460492,"SpineMedica, LLC",2,US,4,9,3,0.75
caee3dbf-9a49-4dbc-89fe-5167790fe5be,TRELLEBORG INDUSTRIE,3,FR,44,53,1,0.023
cc102e44-4110-4f26-90b3-072b0158f0c4,NORTHEASTERN UNIVERSITY,2,US,471,834,1,0.002
cdfc97c4-9478-47d4-8ec6-bebbbdb0d3f1,Yaupon Therapeutics Inc.,2,US,2,4,2,1.0
cf7a9988-d3d5-41a6-985b-07707308418b,MEDVET SCIENCE PTY LTD,3,AU,16,34,1,0.062
d13d770d-25f1-47c2-a9a0-271c139e7dd6,Lucky Litter LLC,2,US,8,15,5,0.625
d3857b9b-a569-4c40-89da-00ea78b1396e,"Nanostim, Inc.",2,US,8,2,3,0.375
d830f138-edc1-4f9c-ab21-e03b10bdd987,"Scandius Biomendical, Inc.",2,US,1,2,1,1.0
d8436b70-1474-409e-b495-cc01da34b868,"Quest Metrology, LLC",2,US,9,7,6,0.667
d90d5a1d-815e-4ccc-aff5-3287a3511d25,"Obalon Therapeutics, Inc.",2,US,32,20,10,0.312
daae7f82-e2e5-4aa1-a9d7-7c4fa21ce474,"ARTISENT, LLC",2,US,30,15,7,0.233
e01abb4b-5c13-4ece-837d-fff90bc9a8a8,"Avinger, Inc.",2,US,34,31,13,0.382
e10587a1-b998-4e26-866d-9e5b5c0b19f4,"Paradigm Spine, LLC",2,US,30,25,5,0.167
e20b5c25-39f9-456e-a7a6-f60d3ad7d415,SONY CORPORATION,3,JP,55281,20530,1,0.0
e30a44d0-b5c7-4883-8d3d-9e4204a910ab,"NanoString Technologies, Inc.",2,US,19,30,7,0.368
e4daa410-85ee-4636-bb4e-d8a91beeb7c9,"Finjan, Inc.",2,US,20,18,2,0.1
e5a4bedd-5b8b-4899-8460-513d285caa94,"BOARD OF REGENTS OF THE NEVADA SYSTEM OF HIGHER EDUCATION ON BEHALF OF THE UNIVERSITY OF NEVADA, RENO",2,US,124,157,1,0.008
e9eb2846-333f-4d65-8dd0-fc6288b7e158,L. PERRIGO COMPANY,2,US,39,37,1,0.026
ec43f8fb-5346-44e2-bb89-4e18304ca0df,"GenturaDx, Inc.",2,VG,4,4,4,1.0
f15219a3-538d-4cc9-a887-3523354b6bce,WaveLight GmbH,3,unknown,89,55,19,0.213
f5c1ae8b-4b77-4d06-8b86-8c868cb3c8a2,Standard Innovation Corporation,3,CA,5,5,1,0.2
f9f1f5d0-e0ac-49ff-afd4-74a4b75ed67e,Broadcom Corporation,2,US,11160,3256,2,0.0
fc587446-ea2c-473d-9739-7a9356e9b227,"Whiterock Design, LLC",2,US,6,1,1,0.167
ffdfbeda-c8d2-41fc-9a3e-ac772b091781,Pitney Bowes Inc.,2,US,2996,1389,1,0.0
033ac8d1-cca2-4321-aefd-d7e8f1ad2ec2,Infineon Technologies Austria AG,3,AT,1544,806,1,0.001
049cfae7-91b8-4127-8fc1-ca033d200b62,"Actuated Medical, Inc.",2,US,22,20,17,0.773
06db2d4f-732a-48ee-9b97-6313536c74a2,Neonode Inc.,2,US,74,50,18,0.243
08303e37-a0ab-4271-8a33-7f88bbb3332a,"Dana-Farber Cancer Institute, Inc.",2,US,844,939,1,0.001
08d23f4f-ee92-4287-a572-f8160e53fcb2,Altec Lansing Australia Pty Ltd,3,AU,6,9,2,0.333
0959987c-e8e7-49a3-8109-bcc03f88575c,LRC PRODUCTS LIMITED,3,GB,48,66,2,0.042
0a5c0b7a-1f74-4544-b210-66751ca7f8a6,"AAT Catheter Technologies, LLC",2,US,1,2,1,1.0
10322636-2950-4579-b9cc-ae4ecaac8699,"Koppers Delaware, Inc.",2,US,11,14,5,0.455
13549a70-2cd1-46d2-81c6-7d3fdb7a6f2c,"Advanced Food Systems, Inc.",2,US,11,11,1,0.091
182eb7ea-1213-47f2-af91-07a0d2fbf074,SARcode Bioscience Inc.,2,US,25,13,9,0.36
1b7aa5e2-b115-42d4-a89b-e9a9add26d98,"ALCON LENSX, INC.",2,US,44,16,15,0.341
1bab073e-ed93-410e-b938-fad4fc1ea553,Pump Tools Limited,3,,1,1,1,1.0
1ece88fe-0d4a-442c-a603-60ab22ebd6c0,"Flash Seats, LLC",2,US,9,6,3,0.333
20092f94-9b0b-4430-9bb2-146fecd09155,"ADVANCED CATHETER THERAPIES, INC.",2,US,6,2,6,1.0
2144830c-012e-4aec-83bf-c6a1ec77703f,"Desktonc, Inc.",2,US,1,5,1,1.0
2514e44d-63d2-4451-a17d-4be23f2d014d,ConvTec Technologies Inc.,2,US,2,13,1,0.5
25decdc4-0dd0-49a6-94fa-dc67d9abc852,"BRIGHTEDGE TECHNOLOGIES, INC.",2,US,26,10,8,0.308
27e1eeae-e9da-40f7-a56d-6f4f96bcf0d9,"WHG Properties, LLC",2,US,168,9,14,0.083
29e72a1f-8a7c-4989-91cd-2df758301f7a,The Coca-Cola Company,2,US,1420,1296,2,0.001
2b0aa075-59c5-4fa8-a0bd-1bb62525a35b,"VeraChem, LLC",2,US,2,4,1,0.5
2b23dcc6-ba5f-49b6-9018-852065a2cd64,PFIZER INC.,2,US,4252,3199,6,0.001
2b8ccdb6-f3ce-4dc6-9c18-f55e58ddce5d,Dionex Softron GmbH,3,DE,42,25,5,0.119
2ce1c237-f0bb-400f-bbc8-06dceefe1c75,"Carticept Medical, Inc.",2,US,11,6,1,0.091
2ced2ce2-80f0-47e3-887d-9cbfa6e0b833,Dr. Fresh LLC,2,US,95,23,7,0.074
339190f0-1aff-49dc-94a0-39260756d120,"Silk Road Medical, Inc.",2,US,65,22,11,0.169
33ed068d-640c-4745-b66f-b5168ba614a3,"Passlogy Co., Ltd.",3,JP,9,1,3,0.333
354a00bf-5177-4d1f-a739-d22808405544,University of Massachusetts Medical Center,2,US,1036,1393,4,0.004
39b9084a-0714-4752-84d5-7511547bbbf3,"MOBIUS IMAGING, LLC",2,US,29,19,14,0.483
3a2215b0-d4cd-4965-9d86-63077d9e5a63,"BLUE SKY TECHNOLOGIES, LLC",2,US,74,46,7,0.095
3dd9b98f-8e5f-44ed-8dd9-934d81ae6776,Bionote Inc.,3,KR,1,7,1,1.0
40acc55e-c3b6-44ca-8058-cc33e5e8ddd7,"Ellipse Technologies, Inc.",2,US,28,16,16,0.571
42f378be-7d5c-4277-84ea-96213c0beeec,"SENSUS USA, INC.",2,US,24,42,11,0.458
436605e8-ba52-412e-85c1-2dfef4d05254,"Astro Gaming, Inc.",2,US,4,8,3,0.75
52aaf93c-66a7-45ae-b132-16e67d73e37b,Baxter Healthcare SA,3,CH,896,946,2,0.002
544f3b79-8168-4514-acf8-f0cdce5e94f1,HTC Corporation,3,TW,1989,1201,82,0.041
55b306f3-9608-4550-a51c-9306422f55af,Allied Innovative Systems LLC,2,US,4,4,4,1.0
5c738153-a453-4df4-ab9a-a6418ecbcd87,Stryker Trauma GmbH,3,DE,168,141,12,0.071
5e4a3081-5a9c-430a-b924-e3067fadfd35,"Firefly Medical, Inc.",2,US,26,20,3,0.115
6091f28b-1f1c-427e-84dd-75fa2f148eea,Stryker NV Operations Limited,3,IE,44,75,5,0.114
61a1b5da-21bf-4eb3-9935-80c35db2f156,"ILLINOIS COMPUTER RESEARCH, LLC",2,US,6,1,1,0.167
641a90fb-7236-4ad0-aecf-6cab1337bc8c,"Apollo Endosurgery US, Inc.",2,US,111,97,6,0.054
